# Assembly name:  UTA_CroVir_3.0
# Organism name:  Crotalus viridis viridis (prairie rattlesnake)
# Sex:  male
# Taxid:          8742
# BioSample:      SAMN07738522
# BioProject:     PRJNA413201
# Submitter:      University of Texas at Arlington
# Date:           2019-01-08
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    PDHV02
# Assembly method: Dovetail Genomics HiRise v. 2.1.3-59a1db48d61f
# Expected final version: yes
# Genome coverage: 1000.0x
# Sequencing technology: Illumina HiSeq
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_003400415.2
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_003400425.2		Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
scaffold-un6151	unplaced-scaffold	na	na	PDHV02006160.1	<>	na	Primary Assembly	1055	na
scaffold-un6152	unplaced-scaffold	na	na	PDHV02006161.1	<>	na	Primary Assembly	1055	na
scaffold-un6153	unplaced-scaffold	na	na	PDHV02006162.1	<>	na	Primary Assembly	1055	na
scaffold-un6154	unplaced-scaffold	na	na	PDHV02006163.1	<>	na	Primary Assembly	1055	na
scaffold-un6155	unplaced-scaffold	na	na	PDHV02006164.1	<>	na	Primary Assembly	1055	na
scaffold-un6156	unplaced-scaffold	na	na	PDHV02006165.1	<>	na	Primary Assembly	1055	na
scaffold-un6157	unplaced-scaffold	na	na	PDHV02006166.1	<>	na	Primary Assembly	1055	na
scaffold-un6158	unplaced-scaffold	na	na	PDHV02006167.1	<>	na	Primary Assembly	1054	na
scaffold-un6159	unplaced-scaffold	na	na	PDHV02006168.1	<>	na	Primary Assembly	1054	na
scaffold-un616	unplaced-scaffold	na	na	PDHV02000625.1	<>	na	Primary Assembly	6481	na
scaffold-un6160	unplaced-scaffold	na	na	PDHV02006169.1	<>	na	Primary Assembly	1054	na
scaffold-un6161	unplaced-scaffold	na	na	PDHV02006170.1	<>	na	Primary Assembly	1054	na
scaffold-un6162	unplaced-scaffold	na	na	PDHV02006171.1	<>	na	Primary Assembly	1054	na
scaffold-un6163	unplaced-scaffold	na	na	PDHV02006172.1	<>	na	Primary Assembly	1054	na
scaffold-un6164	unplaced-scaffold	na	na	PDHV02006173.1	<>	na	Primary Assembly	1054	na
scaffold-un6165	unplaced-scaffold	na	na	PDHV02006174.1	<>	na	Primary Assembly	1054	na
scaffold-un6166	unplaced-scaffold	na	na	PDHV02006175.1	<>	na	Primary Assembly	1054	na
scaffold-un6167	unplaced-scaffold	na	na	PDHV02006176.1	<>	na	Primary Assembly	1054	na
scaffold-un6168	unplaced-scaffold	na	na	PDHV02006177.1	<>	na	Primary Assembly	1054	na
scaffold-un6169	unplaced-scaffold	na	na	PDHV02006178.1	<>	na	Primary Assembly	1054	na
scaffold-un617	unplaced-scaffold	na	na	PDHV02000626.1	<>	na	Primary Assembly	6473	na
scaffold-un6170	unplaced-scaffold	na	na	PDHV02006179.1	<>	na	Primary Assembly	1054	na
scaffold-un6171	unplaced-scaffold	na	na	PDHV02006180.1	<>	na	Primary Assembly	1054	na
scaffold-un6172	unplaced-scaffold	na	na	PDHV02006181.1	<>	na	Primary Assembly	1054	na
scaffold-un6173	unplaced-scaffold	na	na	PDHV02006182.1	<>	na	Primary Assembly	1054	na
scaffold-un6174	unplaced-scaffold	na	na	PDHV02006183.1	<>	na	Primary Assembly	1054	na
scaffold-un6175	unplaced-scaffold	na	na	PDHV02006184.1	<>	na	Primary Assembly	1054	na
scaffold-un6176	unplaced-scaffold	na	na	PDHV02006185.1	<>	na	Primary Assembly	1054	na
scaffold-un6177	unplaced-scaffold	na	na	PDHV02006186.1	<>	na	Primary Assembly	1054	na
scaffold-un6178	unplaced-scaffold	na	na	PDHV02006187.1	<>	na	Primary Assembly	1053	na
scaffold-un6179	unplaced-scaffold	na	na	PDHV02006188.1	<>	na	Primary Assembly	1053	na
scaffold-un618	unplaced-scaffold	na	na	PDHV02000627.1	<>	na	Primary Assembly	6465	na
scaffold-un6180	unplaced-scaffold	na	na	PDHV02006189.1	<>	na	Primary Assembly	1053	na
scaffold-un6181	unplaced-scaffold	na	na	PDHV02006190.1	<>	na	Primary Assembly	1053	na
scaffold-un6182	unplaced-scaffold	na	na	PDHV02006191.1	<>	na	Primary Assembly	1053	na
scaffold-un6183	unplaced-scaffold	na	na	PDHV02006192.1	<>	na	Primary Assembly	1053	na
scaffold-un6184	unplaced-scaffold	na	na	PDHV02006193.1	<>	na	Primary Assembly	1053	na
scaffold-un6185	unplaced-scaffold	na	na	PDHV02006194.1	<>	na	Primary Assembly	1053	na
scaffold-un6186	unplaced-scaffold	na	na	PDHV02006195.1	<>	na	Primary Assembly	1053	na
scaffold-un6187	unplaced-scaffold	na	na	PDHV02006196.1	<>	na	Primary Assembly	1052	na
scaffold-un6188	unplaced-scaffold	na	na	PDHV02006197.1	<>	na	Primary Assembly	1052	na
scaffold-un6189	unplaced-scaffold	na	na	PDHV02006198.1	<>	na	Primary Assembly	1052	na
scaffold-un619	unplaced-scaffold	na	na	PDHV02000628.1	<>	na	Primary Assembly	6423	na
scaffold-un6190	unplaced-scaffold	na	na	PDHV02006199.1	<>	na	Primary Assembly	1052	na
scaffold-un6191	unplaced-scaffold	na	na	PDHV02006200.1	<>	na	Primary Assembly	1052	na
scaffold-un6192	unplaced-scaffold	na	na	PDHV02006201.1	<>	na	Primary Assembly	1052	na
scaffold-un6193	unplaced-scaffold	na	na	PDHV02006202.1	<>	na	Primary Assembly	1052	na
scaffold-un6194	unplaced-scaffold	na	na	PDHV02006203.1	<>	na	Primary Assembly	1052	na
scaffold-un6195	unplaced-scaffold	na	na	PDHV02006204.1	<>	na	Primary Assembly	1052	na
scaffold-un6196	unplaced-scaffold	na	na	PDHV02006205.1	<>	na	Primary Assembly	1052	na
scaffold-un6197	unplaced-scaffold	na	na	PDHV02006206.1	<>	na	Primary Assembly	1052	na
scaffold-un6198	unplaced-scaffold	na	na	PDHV02006207.1	<>	na	Primary Assembly	1052	na
scaffold-un6199	unplaced-scaffold	na	na	PDHV02006208.1	<>	na	Primary Assembly	1052	na
scaffold-un62	unplaced-scaffold	na	na	PDHV02000071.1	<>	na	Primary Assembly	94859	na
scaffold-un620	unplaced-scaffold	na	na	PDHV02000629.1	<>	na	Primary Assembly	6419	na
scaffold-un6200	unplaced-scaffold	na	na	PDHV02006209.1	<>	na	Primary Assembly	1052	na
scaffold-un6201	unplaced-scaffold	na	na	PDHV02006210.1	<>	na	Primary Assembly	1052	na
scaffold-un6202	unplaced-scaffold	na	na	PDHV02006211.1	<>	na	Primary Assembly	1052	na
scaffold-un6203	unplaced-scaffold	na	na	PDHV02006212.1	<>	na	Primary Assembly	1052	na
scaffold-un6204	unplaced-scaffold	na	na	PDHV02006213.1	<>	na	Primary Assembly	1052	na
scaffold-un6205	unplaced-scaffold	na	na	PDHV02006214.1	<>	na	Primary Assembly	1051	na
scaffold-un6206	unplaced-scaffold	na	na	PDHV02006215.1	<>	na	Primary Assembly	1051	na
scaffold-un6207	unplaced-scaffold	na	na	PDHV02006216.1	<>	na	Primary Assembly	1051	na
scaffold-un6208	unplaced-scaffold	na	na	PDHV02006217.1	<>	na	Primary Assembly	1051	na
scaffold-un6209	unplaced-scaffold	na	na	PDHV02006218.1	<>	na	Primary Assembly	1051	na
scaffold-un621	unplaced-scaffold	na	na	PDHV02000630.1	<>	na	Primary Assembly	6411	na
scaffold-un6210	unplaced-scaffold	na	na	PDHV02006219.1	<>	na	Primary Assembly	1051	na
scaffold-un6211	unplaced-scaffold	na	na	PDHV02006220.1	<>	na	Primary Assembly	1051	na
scaffold-un6212	unplaced-scaffold	na	na	PDHV02006221.1	<>	na	Primary Assembly	1051	na
scaffold-un6213	unplaced-scaffold	na	na	PDHV02006222.1	<>	na	Primary Assembly	1051	na
scaffold-un6214	unplaced-scaffold	na	na	PDHV02006223.1	<>	na	Primary Assembly	1051	na
scaffold-un6215	unplaced-scaffold	na	na	PDHV02006224.1	<>	na	Primary Assembly	1051	na
scaffold-un6216	unplaced-scaffold	na	na	PDHV02006225.1	<>	na	Primary Assembly	1051	na
scaffold-un6217	unplaced-scaffold	na	na	PDHV02006226.1	<>	na	Primary Assembly	1051	na
scaffold-un6218	unplaced-scaffold	na	na	PDHV02006227.1	<>	na	Primary Assembly	1051	na
scaffold-un6219	unplaced-scaffold	na	na	PDHV02006228.1	<>	na	Primary Assembly	1051	na
scaffold-un622	unplaced-scaffold	na	na	PDHV02000631.1	<>	na	Primary Assembly	6406	na
scaffold-un6220	unplaced-scaffold	na	na	PDHV02006229.1	<>	na	Primary Assembly	1050	na
scaffold-un6221	unplaced-scaffold	na	na	PDHV02006230.1	<>	na	Primary Assembly	1050	na
scaffold-un6222	unplaced-scaffold	na	na	PDHV02006231.1	<>	na	Primary Assembly	1050	na
scaffold-un6223	unplaced-scaffold	na	na	PDHV02006232.1	<>	na	Primary Assembly	1050	na
scaffold-un6224	unplaced-scaffold	na	na	PDHV02006233.1	<>	na	Primary Assembly	1050	na
scaffold-un6225	unplaced-scaffold	na	na	PDHV02006234.1	<>	na	Primary Assembly	1050	na
scaffold-un6226	unplaced-scaffold	na	na	PDHV02006235.1	<>	na	Primary Assembly	1050	na
scaffold-un6227	unplaced-scaffold	na	na	PDHV02006236.1	<>	na	Primary Assembly	1050	na
scaffold-un6228	unplaced-scaffold	na	na	PDHV02006237.1	<>	na	Primary Assembly	1050	na
scaffold-un6229	unplaced-scaffold	na	na	PDHV02006238.1	<>	na	Primary Assembly	1050	na
scaffold-un623	unplaced-scaffold	na	na	PDHV02000632.1	<>	na	Primary Assembly	6402	na
scaffold-un6230	unplaced-scaffold	na	na	PDHV02006239.1	<>	na	Primary Assembly	1050	na
scaffold-un6231	unplaced-scaffold	na	na	PDHV02006240.1	<>	na	Primary Assembly	1049	na
scaffold-un6232	unplaced-scaffold	na	na	PDHV02006241.1	<>	na	Primary Assembly	1049	na
scaffold-un6233	unplaced-scaffold	na	na	PDHV02006242.1	<>	na	Primary Assembly	1049	na
scaffold-un6234	unplaced-scaffold	na	na	PDHV02006243.1	<>	na	Primary Assembly	1049	na
scaffold-un6235	unplaced-scaffold	na	na	PDHV02006244.1	<>	na	Primary Assembly	1049	na
scaffold-un6236	unplaced-scaffold	na	na	PDHV02006245.1	<>	na	Primary Assembly	1049	na
scaffold-un6237	unplaced-scaffold	na	na	PDHV02006246.1	<>	na	Primary Assembly	1049	na
scaffold-un6238	unplaced-scaffold	na	na	PDHV02006247.1	<>	na	Primary Assembly	1048	na
scaffold-un6239	unplaced-scaffold	na	na	PDHV02006248.1	<>	na	Primary Assembly	1048	na
scaffold-un624	unplaced-scaffold	na	na	PDHV02000633.1	<>	na	Primary Assembly	6398	na
scaffold-un6240	unplaced-scaffold	na	na	PDHV02006249.1	<>	na	Primary Assembly	1048	na
scaffold-un6241	unplaced-scaffold	na	na	PDHV02006250.1	<>	na	Primary Assembly	1048	na
scaffold-un6242	unplaced-scaffold	na	na	PDHV02006251.1	<>	na	Primary Assembly	1048	na
scaffold-un6243	unplaced-scaffold	na	na	PDHV02006252.1	<>	na	Primary Assembly	1048	na
scaffold-un6244	unplaced-scaffold	na	na	PDHV02006253.1	<>	na	Primary Assembly	1048	na
scaffold-un6245	unplaced-scaffold	na	na	PDHV02006254.1	<>	na	Primary Assembly	1048	na
scaffold-un6246	unplaced-scaffold	na	na	PDHV02006255.1	<>	na	Primary Assembly	1048	na
scaffold-un6247	unplaced-scaffold	na	na	PDHV02006256.1	<>	na	Primary Assembly	1048	na
scaffold-un6248	unplaced-scaffold	na	na	PDHV02006257.1	<>	na	Primary Assembly	1047	na
scaffold-un6249	unplaced-scaffold	na	na	PDHV02006258.1	<>	na	Primary Assembly	1047	na
scaffold-un625	unplaced-scaffold	na	na	PDHV02000634.1	<>	na	Primary Assembly	6397	na
scaffold-un6250	unplaced-scaffold	na	na	PDHV02006259.1	<>	na	Primary Assembly	1047	na
scaffold-un6251	unplaced-scaffold	na	na	PDHV02006260.1	<>	na	Primary Assembly	1047	na
scaffold-un6252	unplaced-scaffold	na	na	PDHV02006261.1	<>	na	Primary Assembly	1047	na
scaffold-un6253	unplaced-scaffold	na	na	PDHV02006262.1	<>	na	Primary Assembly	1047	na
scaffold-un6254	unplaced-scaffold	na	na	PDHV02006263.1	<>	na	Primary Assembly	1047	na
scaffold-un6255	unplaced-scaffold	na	na	PDHV02006264.1	<>	na	Primary Assembly	1047	na
scaffold-un6256	unplaced-scaffold	na	na	PDHV02006265.1	<>	na	Primary Assembly	1047	na
scaffold-un6257	unplaced-scaffold	na	na	PDHV02006266.1	<>	na	Primary Assembly	1047	na
scaffold-un6258	unplaced-scaffold	na	na	PDHV02006267.1	<>	na	Primary Assembly	1047	na
scaffold-un6259	unplaced-scaffold	na	na	PDHV02006268.1	<>	na	Primary Assembly	1047	na
scaffold-un626	unplaced-scaffold	na	na	PDHV02000635.1	<>	na	Primary Assembly	6394	na
scaffold-un6260	unplaced-scaffold	na	na	PDHV02006269.1	<>	na	Primary Assembly	1046	na
scaffold-un6261	unplaced-scaffold	na	na	PDHV02006270.1	<>	na	Primary Assembly	1046	na
scaffold-un6262	unplaced-scaffold	na	na	PDHV02006271.1	<>	na	Primary Assembly	1046	na
scaffold-un6263	unplaced-scaffold	na	na	PDHV02006272.1	<>	na	Primary Assembly	1046	na
scaffold-un6264	unplaced-scaffold	na	na	PDHV02006273.1	<>	na	Primary Assembly	1046	na
scaffold-un6265	unplaced-scaffold	na	na	PDHV02006274.1	<>	na	Primary Assembly	1046	na
scaffold-un6266	unplaced-scaffold	na	na	PDHV02006275.1	<>	na	Primary Assembly	1046	na
scaffold-un6267	unplaced-scaffold	na	na	PDHV02006276.1	<>	na	Primary Assembly	1046	na
scaffold-un6268	unplaced-scaffold	na	na	PDHV02006277.1	<>	na	Primary Assembly	1046	na
scaffold-un6269	unplaced-scaffold	na	na	PDHV02006278.1	<>	na	Primary Assembly	1046	na
scaffold-un627	unplaced-scaffold	na	na	PDHV02000636.1	<>	na	Primary Assembly	6394	na
scaffold-un6270	unplaced-scaffold	na	na	PDHV02006279.1	<>	na	Primary Assembly	1046	na
scaffold-un6271	unplaced-scaffold	na	na	PDHV02006280.1	<>	na	Primary Assembly	1046	na
scaffold-un6272	unplaced-scaffold	na	na	PDHV02006281.1	<>	na	Primary Assembly	1046	na
scaffold-un6273	unplaced-scaffold	na	na	PDHV02006282.1	<>	na	Primary Assembly	1046	na
scaffold-un6274	unplaced-scaffold	na	na	PDHV02006283.1	<>	na	Primary Assembly	1046	na
scaffold-un6275	unplaced-scaffold	na	na	PDHV02006284.1	<>	na	Primary Assembly	1046	na
scaffold-un6276	unplaced-scaffold	na	na	PDHV02006285.1	<>	na	Primary Assembly	1046	na
scaffold-un6277	unplaced-scaffold	na	na	PDHV02006286.1	<>	na	Primary Assembly	1045	na
scaffold-un6278	unplaced-scaffold	na	na	PDHV02006287.1	<>	na	Primary Assembly	1045	na
scaffold-un6279	unplaced-scaffold	na	na	PDHV02006288.1	<>	na	Primary Assembly	1045	na
scaffold-un628	unplaced-scaffold	na	na	PDHV02000637.1	<>	na	Primary Assembly	6377	na
scaffold-un6280	unplaced-scaffold	na	na	PDHV02006289.1	<>	na	Primary Assembly	1045	na
scaffold-un6281	unplaced-scaffold	na	na	PDHV02006290.1	<>	na	Primary Assembly	1045	na
scaffold-un6282	unplaced-scaffold	na	na	PDHV02006291.1	<>	na	Primary Assembly	1045	na
scaffold-un6283	unplaced-scaffold	na	na	PDHV02006292.1	<>	na	Primary Assembly	1045	na
scaffold-un6284	unplaced-scaffold	na	na	PDHV02006293.1	<>	na	Primary Assembly	1045	na
scaffold-un6285	unplaced-scaffold	na	na	PDHV02006294.1	<>	na	Primary Assembly	1045	na
scaffold-un6286	unplaced-scaffold	na	na	PDHV02006295.1	<>	na	Primary Assembly	1045	na
scaffold-un6287	unplaced-scaffold	na	na	PDHV02006296.1	<>	na	Primary Assembly	1045	na
scaffold-un6288	unplaced-scaffold	na	na	PDHV02006297.1	<>	na	Primary Assembly	1044	na
scaffold-un6289	unplaced-scaffold	na	na	PDHV02006298.1	<>	na	Primary Assembly	1044	na
scaffold-un629	unplaced-scaffold	na	na	PDHV02000638.1	<>	na	Primary Assembly	6367	na
scaffold-un6290	unplaced-scaffold	na	na	PDHV02006299.1	<>	na	Primary Assembly	1044	na
scaffold-un6291	unplaced-scaffold	na	na	PDHV02006300.1	<>	na	Primary Assembly	1044	na
scaffold-un6292	unplaced-scaffold	na	na	PDHV02006301.1	<>	na	Primary Assembly	1044	na
scaffold-un6293	unplaced-scaffold	na	na	PDHV02006302.1	<>	na	Primary Assembly	1044	na
scaffold-un6294	unplaced-scaffold	na	na	PDHV02006303.1	<>	na	Primary Assembly	1044	na
scaffold-un6295	unplaced-scaffold	na	na	PDHV02006304.1	<>	na	Primary Assembly	1044	na
scaffold-un6296	unplaced-scaffold	na	na	PDHV02006305.1	<>	na	Primary Assembly	1044	na
scaffold-un6297	unplaced-scaffold	na	na	PDHV02006306.1	<>	na	Primary Assembly	1044	na
scaffold-un6298	unplaced-scaffold	na	na	PDHV02006307.1	<>	na	Primary Assembly	1044	na
scaffold-un6299	unplaced-scaffold	na	na	PDHV02006308.1	<>	na	Primary Assembly	1044	na
scaffold-un63	unplaced-scaffold	na	na	PDHV02000072.1	<>	na	Primary Assembly	93436	na
scaffold-un630	unplaced-scaffold	na	na	PDHV02000639.1	<>	na	Primary Assembly	6358	na
scaffold-un6300	unplaced-scaffold	na	na	PDHV02006309.1	<>	na	Primary Assembly	1044	na
scaffold-un6301	unplaced-scaffold	na	na	PDHV02006310.1	<>	na	Primary Assembly	1044	na
scaffold-un6302	unplaced-scaffold	na	na	PDHV02006311.1	<>	na	Primary Assembly	1044	na
scaffold-un6303	unplaced-scaffold	na	na	PDHV02006312.1	<>	na	Primary Assembly	1044	na
scaffold-un6304	unplaced-scaffold	na	na	PDHV02006313.1	<>	na	Primary Assembly	1043	na
scaffold-un6305	unplaced-scaffold	na	na	PDHV02006314.1	<>	na	Primary Assembly	1043	na
scaffold-un6306	unplaced-scaffold	na	na	PDHV02006315.1	<>	na	Primary Assembly	1043	na
scaffold-un6307	unplaced-scaffold	na	na	PDHV02006316.1	<>	na	Primary Assembly	1043	na
scaffold-un6308	unplaced-scaffold	na	na	PDHV02006317.1	<>	na	Primary Assembly	1043	na
scaffold-un6309	unplaced-scaffold	na	na	PDHV02006318.1	<>	na	Primary Assembly	1043	na
scaffold-un631	unplaced-scaffold	na	na	PDHV02000640.1	<>	na	Primary Assembly	6347	na
scaffold-un6310	unplaced-scaffold	na	na	PDHV02006319.1	<>	na	Primary Assembly	1043	na
scaffold-un6311	unplaced-scaffold	na	na	PDHV02006320.1	<>	na	Primary Assembly	1043	na
scaffold-un6312	unplaced-scaffold	na	na	PDHV02006321.1	<>	na	Primary Assembly	1043	na
scaffold-un6313	unplaced-scaffold	na	na	PDHV02006322.1	<>	na	Primary Assembly	1042	na
scaffold-un6314	unplaced-scaffold	na	na	PDHV02006323.1	<>	na	Primary Assembly	1042	na
scaffold-un6315	unplaced-scaffold	na	na	PDHV02006324.1	<>	na	Primary Assembly	1042	na
scaffold-un6316	unplaced-scaffold	na	na	PDHV02006325.1	<>	na	Primary Assembly	1042	na
scaffold-un6317	unplaced-scaffold	na	na	PDHV02006326.1	<>	na	Primary Assembly	1042	na
scaffold-un6318	unplaced-scaffold	na	na	PDHV02006327.1	<>	na	Primary Assembly	1042	na
scaffold-un6319	unplaced-scaffold	na	na	PDHV02006328.1	<>	na	Primary Assembly	1042	na
scaffold-un632	unplaced-scaffold	na	na	PDHV02000641.1	<>	na	Primary Assembly	6342	na
scaffold-un6320	unplaced-scaffold	na	na	PDHV02006329.1	<>	na	Primary Assembly	1042	na
scaffold-un6321	unplaced-scaffold	na	na	PDHV02006330.1	<>	na	Primary Assembly	1042	na
scaffold-un6322	unplaced-scaffold	na	na	PDHV02006331.1	<>	na	Primary Assembly	1042	na
scaffold-un6323	unplaced-scaffold	na	na	PDHV02006332.1	<>	na	Primary Assembly	1042	na
scaffold-un6324	unplaced-scaffold	na	na	PDHV02006333.1	<>	na	Primary Assembly	1042	na
scaffold-un6325	unplaced-scaffold	na	na	PDHV02006334.1	<>	na	Primary Assembly	1042	na
scaffold-un6326	unplaced-scaffold	na	na	PDHV02006335.1	<>	na	Primary Assembly	1042	na
scaffold-un6327	unplaced-scaffold	na	na	PDHV02006336.1	<>	na	Primary Assembly	1042	na
scaffold-un6328	unplaced-scaffold	na	na	PDHV02006337.1	<>	na	Primary Assembly	1041	na
scaffold-un6329	unplaced-scaffold	na	na	PDHV02006338.1	<>	na	Primary Assembly	1041	na
scaffold-un633	unplaced-scaffold	na	na	PDHV02000642.1	<>	na	Primary Assembly	6326	na
scaffold-un6330	unplaced-scaffold	na	na	PDHV02006339.1	<>	na	Primary Assembly	1041	na
scaffold-un6331	unplaced-scaffold	na	na	PDHV02006340.1	<>	na	Primary Assembly	1041	na
scaffold-un6332	unplaced-scaffold	na	na	PDHV02006341.1	<>	na	Primary Assembly	1041	na
scaffold-un6333	unplaced-scaffold	na	na	PDHV02006342.1	<>	na	Primary Assembly	1041	na
scaffold-un6334	unplaced-scaffold	na	na	PDHV02006343.1	<>	na	Primary Assembly	1041	na
scaffold-un6335	unplaced-scaffold	na	na	PDHV02006344.1	<>	na	Primary Assembly	1041	na
scaffold-un6336	unplaced-scaffold	na	na	PDHV02006345.1	<>	na	Primary Assembly	1041	na
scaffold-un6337	unplaced-scaffold	na	na	PDHV02006346.1	<>	na	Primary Assembly	1041	na
scaffold-un6338	unplaced-scaffold	na	na	PDHV02006347.1	<>	na	Primary Assembly	1041	na
scaffold-un6339	unplaced-scaffold	na	na	PDHV02006348.1	<>	na	Primary Assembly	1041	na
scaffold-un634	unplaced-scaffold	na	na	PDHV02000643.1	<>	na	Primary Assembly	6302	na
scaffold-un6340	unplaced-scaffold	na	na	PDHV02006349.1	<>	na	Primary Assembly	1041	na
scaffold-un6341	unplaced-scaffold	na	na	PDHV02006350.1	<>	na	Primary Assembly	1041	na
scaffold-un6342	unplaced-scaffold	na	na	PDHV02006351.1	<>	na	Primary Assembly	1040	na
scaffold-un6343	unplaced-scaffold	na	na	PDHV02006352.1	<>	na	Primary Assembly	1040	na
scaffold-un6344	unplaced-scaffold	na	na	PDHV02006353.1	<>	na	Primary Assembly	1040	na
scaffold-un6345	unplaced-scaffold	na	na	PDHV02006354.1	<>	na	Primary Assembly	1040	na
scaffold-un6346	unplaced-scaffold	na	na	PDHV02006355.1	<>	na	Primary Assembly	1040	na
scaffold-un6347	unplaced-scaffold	na	na	PDHV02006356.1	<>	na	Primary Assembly	1040	na
scaffold-un6348	unplaced-scaffold	na	na	PDHV02006357.1	<>	na	Primary Assembly	1040	na
scaffold-un6349	unplaced-scaffold	na	na	PDHV02006358.1	<>	na	Primary Assembly	1040	na
scaffold-un635	unplaced-scaffold	na	na	PDHV02000644.1	<>	na	Primary Assembly	6298	na
scaffold-un6350	unplaced-scaffold	na	na	PDHV02006359.1	<>	na	Primary Assembly	1040	na
scaffold-un6351	unplaced-scaffold	na	na	PDHV02006360.1	<>	na	Primary Assembly	1040	na
scaffold-un6352	unplaced-scaffold	na	na	PDHV02006361.1	<>	na	Primary Assembly	1040	na
scaffold-un6353	unplaced-scaffold	na	na	PDHV02006362.1	<>	na	Primary Assembly	1040	na
scaffold-un6354	unplaced-scaffold	na	na	PDHV02006363.1	<>	na	Primary Assembly	1040	na
scaffold-un6355	unplaced-scaffold	na	na	PDHV02006364.1	<>	na	Primary Assembly	1040	na
scaffold-un6356	unplaced-scaffold	na	na	PDHV02006365.1	<>	na	Primary Assembly	1040	na
scaffold-un6357	unplaced-scaffold	na	na	PDHV02006366.1	<>	na	Primary Assembly	1040	na
scaffold-un6358	unplaced-scaffold	na	na	PDHV02006367.1	<>	na	Primary Assembly	1039	na
scaffold-un6359	unplaced-scaffold	na	na	PDHV02006368.1	<>	na	Primary Assembly	1039	na
scaffold-un636	unplaced-scaffold	na	na	PDHV02000645.1	<>	na	Primary Assembly	6294	na
scaffold-un6360	unplaced-scaffold	na	na	PDHV02006369.1	<>	na	Primary Assembly	1039	na
scaffold-un6361	unplaced-scaffold	na	na	PDHV02006370.1	<>	na	Primary Assembly	1039	na
scaffold-un6362	unplaced-scaffold	na	na	PDHV02006371.1	<>	na	Primary Assembly	1039	na
scaffold-un6363	unplaced-scaffold	na	na	PDHV02006372.1	<>	na	Primary Assembly	1039	na
scaffold-un6364	unplaced-scaffold	na	na	PDHV02006373.1	<>	na	Primary Assembly	1039	na
scaffold-un6365	unplaced-scaffold	na	na	PDHV02006374.1	<>	na	Primary Assembly	1039	na
scaffold-un6366	unplaced-scaffold	na	na	PDHV02006375.1	<>	na	Primary Assembly	1039	na
scaffold-un6367	unplaced-scaffold	na	na	PDHV02006376.1	<>	na	Primary Assembly	1039	na
scaffold-un6368	unplaced-scaffold	na	na	PDHV02006377.1	<>	na	Primary Assembly	1039	na
scaffold-un6369	unplaced-scaffold	na	na	PDHV02006378.1	<>	na	Primary Assembly	1039	na
scaffold-un637	unplaced-scaffold	na	na	PDHV02000646.1	<>	na	Primary Assembly	6280	na
scaffold-un6370	unplaced-scaffold	na	na	PDHV02006379.1	<>	na	Primary Assembly	1038	na
scaffold-un6371	unplaced-scaffold	na	na	PDHV02006380.1	<>	na	Primary Assembly	1038	na
scaffold-un6372	unplaced-scaffold	na	na	PDHV02006381.1	<>	na	Primary Assembly	1038	na
scaffold-un6373	unplaced-scaffold	na	na	PDHV02006382.1	<>	na	Primary Assembly	1038	na
scaffold-un6374	unplaced-scaffold	na	na	PDHV02006383.1	<>	na	Primary Assembly	1038	na
scaffold-un6375	unplaced-scaffold	na	na	PDHV02006384.1	<>	na	Primary Assembly	1038	na
scaffold-un6376	unplaced-scaffold	na	na	PDHV02006385.1	<>	na	Primary Assembly	1038	na
scaffold-un6377	unplaced-scaffold	na	na	PDHV02006386.1	<>	na	Primary Assembly	1038	na
scaffold-un6378	unplaced-scaffold	na	na	PDHV02006387.1	<>	na	Primary Assembly	1038	na
scaffold-un6379	unplaced-scaffold	na	na	PDHV02006388.1	<>	na	Primary Assembly	1038	na
scaffold-un638	unplaced-scaffold	na	na	PDHV02000647.1	<>	na	Primary Assembly	6262	na
scaffold-un6380	unplaced-scaffold	na	na	PDHV02006389.1	<>	na	Primary Assembly	1038	na
scaffold-un6381	unplaced-scaffold	na	na	PDHV02006390.1	<>	na	Primary Assembly	1038	na
scaffold-un6382	unplaced-scaffold	na	na	PDHV02006391.1	<>	na	Primary Assembly	1038	na
scaffold-un6383	unplaced-scaffold	na	na	PDHV02006392.1	<>	na	Primary Assembly	1038	na
scaffold-un6384	unplaced-scaffold	na	na	PDHV02006393.1	<>	na	Primary Assembly	1038	na
scaffold-un6385	unplaced-scaffold	na	na	PDHV02006394.1	<>	na	Primary Assembly	1038	na
scaffold-un6386	unplaced-scaffold	na	na	PDHV02006395.1	<>	na	Primary Assembly	1038	na
scaffold-un6387	unplaced-scaffold	na	na	PDHV02006396.1	<>	na	Primary Assembly	1037	na
scaffold-un6388	unplaced-scaffold	na	na	PDHV02006397.1	<>	na	Primary Assembly	1037	na
scaffold-un6389	unplaced-scaffold	na	na	PDHV02006398.1	<>	na	Primary Assembly	1037	na
