# Assembly name:  LU_Pmuni_1.1
# Organism name:  Podarcis muralis nigriventris (Common wall lizard)
# Isolate:  SMA-M2-Green
# Sex:  male
# Taxid:          1534827
# BioSample:      SAMN16078633
# BioProject:     PRJNA662234
# Submitter:      Lund University
# Date:           2020-09-23
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JACVSS01
# Assembly method: Wtdbg2 v. April-2020
# Expected final version: yes
# Genome coverage: 90.0x
# Sequencing technology: Oxford Nanopore PromethION
# GenBank assembly accession: GCA_014706415.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_014706485.1		Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
ctg36_segment0_subseq_1:85544_obj	unplaced-scaffold	na	na	JACVSS010001216.1	<>	na	Primary Assembly	85544	na
ctg370_segment0_obj	unplaced-scaffold	na	na	JACVSS010001768.1	<>	na	Primary Assembly	89698	na
ctg371_segment0_obj	unplaced-scaffold	na	na	JACVSS010002016.1	<>	na	Primary Assembly	60921	na
ctg372_segment0_obj	unplaced-scaffold	na	na	JACVSS010002734.1	<>	na	Primary Assembly	80179	na
ctg373_segment0_obj	unplaced-scaffold	na	na	JACVSS010000457.1	<>	na	Primary Assembly	50315	na
ctg374_segment0_obj	unplaced-scaffold	na	na	JACVSS010001243.1	<>	na	Primary Assembly	34546	na
ctg374_segment1_obj	unplaced-scaffold	na	na	JACVSS010003128.1	<>	na	Primary Assembly	19888	na
ctg375_segment0_obj	unplaced-scaffold	na	na	JACVSS010000509.1	<>	na	Primary Assembly	30246	na
ctg376_segment0_obj	unplaced-scaffold	na	na	JACVSS010001650.1	<>	na	Primary Assembly	68201	na
ctg377_segment0_obj	unplaced-scaffold	na	na	JACVSS010002379.1	<>	na	Primary Assembly	56489	na
ctg377_segment1_obj	unplaced-scaffold	na	na	JACVSS010000840.1	<>	na	Primary Assembly	30283	na
ctg378_segment0_obj	unplaced-scaffold	na	na	JACVSS010000734.1	<>	na	Primary Assembly	57951	na
ctg379_segment0_obj	unplaced-scaffold	na	na	JACVSS010001719.1	<>	na	Primary Assembly	48520	na
ctg379_segment1_obj	unplaced-scaffold	na	na	JACVSS010001829.1	<>	na	Primary Assembly	2190	na
ctg37_segment0_subseq_5222800:5294950_obj	unplaced-scaffold	na	na	JACVSS010002171.1	<>	na	Primary Assembly	72151	na
ctg380_segment0_obj	unplaced-scaffold	na	na	JACVSS010000124.1	<>	na	Primary Assembly	30575	na
ctg380_segment1_obj	unplaced-scaffold	na	na	JACVSS010002454.1	<>	na	Primary Assembly	5315	na
ctg381_segment0_obj	unplaced-scaffold	na	na	JACVSS010003464.1	<>	na	Primary Assembly	57311	na
ctg382_segment0_obj	unplaced-scaffold	na	na	JACVSS010003081.1	<>	na	Primary Assembly	64041	na
ctg383_segment0_obj	unplaced-scaffold	na	na	JACVSS010001475.1	<>	na	Primary Assembly	66914	na
ctg384_segment0_obj	unplaced-scaffold	na	na	JACVSS010002254.1	<>	na	Primary Assembly	68145	na
ctg385_segment0_obj	unplaced-scaffold	na	na	JACVSS010003476.1	<>	na	Primary Assembly	64421	na
ctg386_segment0_obj	unplaced-scaffold	na	na	JACVSS010000579.1	<>	na	Primary Assembly	38076	na
ctg386_segment2_obj	unplaced-scaffold	na	na	JACVSS010001482.1	<>	na	Primary Assembly	635	na
ctg387_segment0_obj	unplaced-scaffold	na	na	JACVSS010002213.1	<>	na	Primary Assembly	66848	na
ctg388_segment0_obj	unplaced-scaffold	na	na	JACVSS010003057.1	<>	na	Primary Assembly	66336	na
ctg389_segment0_obj	unplaced-scaffold	na	na	JACVSS010002590.1	<>	na	Primary Assembly	21951	na
ctg389_segment1_obj	unplaced-scaffold	na	na	JACVSS010003363.1	<>	na	Primary Assembly	33057	na
ctg390_segment0_obj	unplaced-scaffold	na	na	JACVSS010000505.1	<>	na	Primary Assembly	26236	na
ctg391_segment0_obj	unplaced-scaffold	na	na	JACVSS010001206.1	<>	na	Primary Assembly	90325	na
ctg392_segment0_obj	unplaced-scaffold	na	na	JACVSS010002136.1	<>	na	Primary Assembly	65324	na
ctg393_segment0_obj	unplaced-scaffold	na	na	JACVSS010003120.1	<>	na	Primary Assembly	71374	na
ctg394_segment0_obj	unplaced-scaffold	na	na	JACVSS010000236.1	<>	na	Primary Assembly	99775	na
ctg395_segment0_obj	unplaced-scaffold	na	na	JACVSS010001633.1	<>	na	Primary Assembly	65996	na
ctg396_segment0_obj	unplaced-scaffold	na	na	JACVSS010003122.1	<>	na	Primary Assembly	70074	na
ctg397_segment0_obj	unplaced-scaffold	na	na	JACVSS010000658.1	<>	na	Primary Assembly	33991	na
ctg398_segment0_obj	unplaced-scaffold	na	na	JACVSS010002122.1	<>	na	Primary Assembly	71380	na
ctg399_segment0_obj	unplaced-scaffold	na	na	JACVSS010003053.1	<>	na	Primary Assembly	63763	na
ctg39_segment1_subseq_8215999:8294765_obj	unplaced-scaffold	na	na	JACVSS010003479.1	<>	na	Primary Assembly	78767	na
ctg3_segment0_subseq_1168754:1184205_obj	unplaced-scaffold	na	na	JACVSS010002001.1	<>	na	Primary Assembly	15452	na
ctg400_segment0_obj	unplaced-scaffold	na	na	JACVSS010003487.1	<>	na	Primary Assembly	65306	na
ctg401_segment0_obj	unplaced-scaffold	na	na	JACVSS010003313.1	<>	na	Primary Assembly	63411	na
ctg402_segment0_obj	unplaced-scaffold	na	na	JACVSS010000625.1	<>	na	Primary Assembly	31152	na
ctg403_segment0_obj	unplaced-scaffold	na	na	JACVSS010001035.1	<>	na	Primary Assembly	64326	na
ctg404_segment0_obj	unplaced-scaffold	na	na	JACVSS010002617.1	<>	na	Primary Assembly	347	na
ctg404_segment1_obj	unplaced-scaffold	na	na	JACVSS010000214.1	<>	na	Primary Assembly	17686	na
ctg404_segment2_obj	unplaced-scaffold	na	na	JACVSS010001056.1	<>	na	Primary Assembly	8100	na
ctg404_segment3_obj	unplaced-scaffold	na	na	JACVSS010001828.1	<>	na	Primary Assembly	571	na
ctg405_segment0_obj	unplaced-scaffold	na	na	JACVSS010002802.1	<>	na	Primary Assembly	99731	na
ctg406_segment0_obj	unplaced-scaffold	na	na	JACVSS010002769.1	<>	na	Primary Assembly	32537	na
ctg406_segment1_obj	unplaced-scaffold	na	na	JACVSS010002046.1	<>	na	Primary Assembly	64026	na
ctg406_segment2_obj	unplaced-scaffold	na	na	JACVSS010001627.1	<>	na	Primary Assembly	356	na
ctg407_segment0_obj	unplaced-scaffold	na	na	JACVSS010000607.1	<>	na	Primary Assembly	352	na
ctg408_segment0_obj	unplaced-scaffold	na	na	JACVSS010003299.1	<>	na	Primary Assembly	49651	na
ctg409_segment0_obj	unplaced-scaffold	na	na	JACVSS010002961.1	<>	na	Primary Assembly	65992	na
ctg40_segment0_subseq_1444982:2066517_obj	unplaced-scaffold	na	na	JACVSS010002854.1	<>	na	Primary Assembly	621536	na
ctg40_segment0_subseq_1:818248_obj	unplaced-scaffold	na	na	JACVSS010001164.1	<>	na	Primary Assembly	818248	na
ctg40_segment1_subseq_1:73083_obj	unplaced-scaffold	na	na	JACVSS010003559.1	<>	na	Primary Assembly	73083	na
ctg410_segment0_obj	unplaced-scaffold	na	na	JACVSS010002532.1	<>	na	Primary Assembly	31285	na
ctg411_segment0_obj	unplaced-scaffold	na	na	JACVSS010001425.1	<>	na	Primary Assembly	59423	na
ctg412_segment0_obj	unplaced-scaffold	na	na	JACVSS010000279.1	<>	na	Primary Assembly	71521	na
ctg413_segment0_obj	unplaced-scaffold	na	na	JACVSS010001703.1	<>	na	Primary Assembly	51620	na
ctg414_segment0_obj	unplaced-scaffold	na	na	JACVSS010002589.1	<>	na	Primary Assembly	58177	na
ctg415_segment0_obj	unplaced-scaffold	na	na	JACVSS010003127.1	<>	na	Primary Assembly	47207	na
ctg416_segment0_obj	unplaced-scaffold	na	na	JACVSS010000651.1	<>	na	Primary Assembly	61908	na
ctg417_segment0_obj	unplaced-scaffold	na	na	JACVSS010002144.1	<>	na	Primary Assembly	61530	na
ctg418_segment0_obj	unplaced-scaffold	na	na	JACVSS010001400.1	<>	na	Primary Assembly	51887	na
ctg418_segment1_obj	unplaced-scaffold	na	na	JACVSS010002597.1	<>	na	Primary Assembly	9036	na
ctg419_segment0_obj	unplaced-scaffold	na	na	JACVSS010003391.1	<>	na	Primary Assembly	57755	na
ctg420_segment0_obj	unplaced-scaffold	na	na	JACVSS010003478.1	<>	na	Primary Assembly	61818	na
ctg421_segment0_obj	unplaced-scaffold	na	na	JACVSS010003297.1	<>	na	Primary Assembly	1535	na
ctg422_segment0_obj	unplaced-scaffold	na	na	JACVSS010000919.1	<>	na	Primary Assembly	60402	na
ctg423_segment0_obj	unplaced-scaffold	na	na	JACVSS010001637.1	<>	na	Primary Assembly	384	na
ctg423_segment1_obj	unplaced-scaffold	na	na	JACVSS010001994.1	<>	na	Primary Assembly	278	na
ctg423_segment2_obj	unplaced-scaffold	na	na	JACVSS010000223.1	<>	na	Primary Assembly	48510	na
ctg424_segment0_obj	unplaced-scaffold	na	na	JACVSS010000990.1	<>	na	Primary Assembly	24985	na
ctg424_segment1_obj	unplaced-scaffold	na	na	JACVSS010002170.1	<>	na	Primary Assembly	453	na
ctg425_segment0_obj	unplaced-scaffold	na	na	JACVSS010002399.1	<>	na	Primary Assembly	87292	na
ctg426_segment0_obj	unplaced-scaffold	na	na	JACVSS010002615.1	<>	na	Primary Assembly	32591	na
ctg426_segment1_obj	unplaced-scaffold	na	na	JACVSS010000254.1	<>	na	Primary Assembly	85298	na
ctg427_segment0_obj	unplaced-scaffold	na	na	JACVSS010001256.1	<>	na	Primary Assembly	56314	na
ctg428_segment0_obj	unplaced-scaffold	na	na	JACVSS010000515.1	<>	na	Primary Assembly	45007	na
ctg429_segment0_obj	unplaced-scaffold	na	na	JACVSS010003129.1	<>	na	Primary Assembly	59120	na
ctg42_segment0_subseq_1915084:1967249_obj	unplaced-scaffold	na	na	JACVSS010001936.1	<>	na	Primary Assembly	52166	na
ctg430_segment0_obj	unplaced-scaffold	na	na	JACVSS010002522.1	<>	na	Primary Assembly	60179	na
ctg431_segment0_obj	unplaced-scaffold	na	na	JACVSS010001886.1	<>	na	Primary Assembly	69626	na
ctg432_segment0_obj	unplaced-scaffold	na	na	JACVSS010000278.1	<>	na	Primary Assembly	152983	na
ctg433_segment0_obj	unplaced-scaffold	na	na	JACVSS010001819.1	<>	na	Primary Assembly	59939	na
ctg434_segment0_obj	unplaced-scaffold	na	na	JACVSS010001856.1	<>	na	Primary Assembly	28577	na
ctg435_segment0_obj	unplaced-scaffold	na	na	JACVSS010002846.1	<>	na	Primary Assembly	57636	na
ctg436_segment0_obj	unplaced-scaffold	na	na	JACVSS010000314.1	<>	na	Primary Assembly	5487	na
ctg436_segment1_obj	unplaced-scaffold	na	na	JACVSS010001372.1	<>	na	Primary Assembly	33929	na
ctg437_segment0_obj	unplaced-scaffold	na	na	JACVSS010001840.1	<>	na	Primary Assembly	40910	na
ctg437_segment1_obj	unplaced-scaffold	na	na	JACVSS010002940.1	<>	na	Primary Assembly	2012	na
ctg438_segment0_obj	unplaced-scaffold	na	na	JACVSS010000282.1	<>	na	Primary Assembly	62711	na
ctg439_segment0_obj	unplaced-scaffold	na	na	JACVSS010001037.1	<>	na	Primary Assembly	60704	na
ctg43_segment0_subseq_11636792:11676290_obj	unplaced-scaffold	na	na	JACVSS010000941.1	<>	na	Primary Assembly	39499	na
ctg43_segment1_obj	unplaced-scaffold	na	na	JACVSS010000649.1	<>	na	Primary Assembly	1259	na
ctg43_segment2_obj	unplaced-scaffold	na	na	JACVSS010003557.1	<>	na	Primary Assembly	95587	na
ctg440_segment0_obj	unplaced-scaffold	na	na	JACVSS010002267.1	<>	na	Primary Assembly	59521	na
ctg441_segment0_obj	unplaced-scaffold	na	na	JACVSS010003333.1	<>	na	Primary Assembly	59675	na
ctg442_segment0_obj	unplaced-scaffold	na	na	JACVSS010000401.1	<>	na	Primary Assembly	19262	na
ctg442_segment1_obj	unplaced-scaffold	na	na	JACVSS010001377.1	<>	na	Primary Assembly	39071	na
ctg442_segment2_obj	unplaced-scaffold	na	na	JACVSS010001307.1	<>	na	Primary Assembly	580	na
ctg442_segment3_obj	unplaced-scaffold	na	na	JACVSS010000304.1	<>	na	Primary Assembly	358	na
ctg442_segment4_obj	unplaced-scaffold	na	na	JACVSS010003306.1	<>	na	Primary Assembly	911	na
ctg443_segment0_obj	unplaced-scaffold	na	na	JACVSS010002273.1	<>	na	Primary Assembly	57699	na
ctg444_segment0_obj	unplaced-scaffold	na	na	JACVSS010000895.1	<>	na	Primary Assembly	58453	na
ctg445_segment0_obj	unplaced-scaffold	na	na	JACVSS010003154.1	<>	na	Primary Assembly	21807	na
ctg446_segment0_obj	unplaced-scaffold	na	na	JACVSS010002380.1	<>	na	Primary Assembly	113691	na
ctg447_segment0_obj	unplaced-scaffold	na	na	JACVSS010001655.1	<>	na	Primary Assembly	124779	na
ctg448_segment0_obj	unplaced-scaffold	na	na	JACVSS010002725.1	<>	na	Primary Assembly	59159	na
ctg449_segment0_obj	unplaced-scaffold	na	na	JACVSS010001215.1	<>	na	Primary Assembly	72787	na
ctg44_segment0_subseq_1:321214_obj	unplaced-scaffold	na	na	JACVSS010003539.1	<>	na	Primary Assembly	321214	na
ctg450_segment0_obj	unplaced-scaffold	na	na	JACVSS010003484.1	<>	na	Primary Assembly	56200	na
ctg451_segment0_obj	unplaced-scaffold	na	na	JACVSS010002482.1	<>	na	Primary Assembly	56037	na
ctg452_segment0_obj	unplaced-scaffold	na	na	JACVSS010002695.1	<>	na	Primary Assembly	127181	na
ctg453_segment0_obj	unplaced-scaffold	na	na	JACVSS010001383.1	<>	na	Primary Assembly	30577	na
ctg454_segment0_obj	unplaced-scaffold	na	na	JACVSS010000694.1	<>	na	Primary Assembly	57826	na
ctg455_segment0_obj	unplaced-scaffold	na	na	JACVSS010002063.1	<>	na	Primary Assembly	51106	na
ctg456_segment0_obj	unplaced-scaffold	na	na	JACVSS010001112.1	<>	na	Primary Assembly	52106	na
ctg456_segment1_obj	unplaced-scaffold	na	na	JACVSS010000152.1	<>	na	Primary Assembly	824	na
ctg457_segment0_obj	unplaced-scaffold	na	na	JACVSS010003531.1	<>	na	Primary Assembly	36139	na
ctg458_segment0_obj	unplaced-scaffold	na	na	JACVSS010002541.1	<>	na	Primary Assembly	37630	na
ctg459_segment0_obj	unplaced-scaffold	na	na	JACVSS010001520.1	<>	na	Primary Assembly	64597	na
ctg45_segment0_subseq_1:588579_obj	unplaced-scaffold	na	na	JACVSS010000300.1	<>	na	Primary Assembly	588579	na
ctg45_segment0_subseq_703365:952478_obj	unplaced-scaffold	na	na	JACVSS010002372.1	<>	na	Primary Assembly	249114	na
ctg45_segment0_subseq_952479:1018335_obj	unplaced-scaffold	na	na	JACVSS010000139.1	<>	na	Primary Assembly	65857	na
ctg45_segment1_subseq_1:1395387_obj	unplaced-scaffold	na	na	JACVSS010002680.1	<>	na	Primary Assembly	1395387	na
ctg45_segment1_subseq_3497877:3565444_obj	unplaced-scaffold	na	na	JACVSS010003413.1	<>	na	Primary Assembly	67568	na
ctg460_segment0_obj	unplaced-scaffold	na	na	JACVSS010003212.1	<>	na	Primary Assembly	47347	na
ctg461_segment0_obj	unplaced-scaffold	na	na	JACVSS010003038.1	<>	na	Primary Assembly	25541	na
ctg462_segment0_obj	unplaced-scaffold	na	na	JACVSS010002098.1	<>	na	Primary Assembly	46583	na
ctg463_segment0_obj	unplaced-scaffold	na	na	JACVSS010001251.1	<>	na	Primary Assembly	66739	na
ctg464_segment0_obj	unplaced-scaffold	na	na	JACVSS010000484.1	<>	na	Primary Assembly	54376	na
ctg465_segment0_obj	unplaced-scaffold	na	na	JACVSS010001208.1	<>	na	Primary Assembly	56083	na
ctg466_segment0_obj	unplaced-scaffold	na	na	JACVSS010000444.1	<>	na	Primary Assembly	38559	na
ctg467_segment0_obj	unplaced-scaffold	na	na	JACVSS010003456.1	<>	na	Primary Assembly	32760	na
ctg468_segment0_obj	unplaced-scaffold	na	na	JACVSS010001932.1	<>	na	Primary Assembly	51942	na
ctg469_segment0_obj	unplaced-scaffold	na	na	JACVSS010001585.1	<>	na	Primary Assembly	55113	na
ctg470_segment0_obj	unplaced-scaffold	na	na	JACVSS010002280.1	<>	na	Primary Assembly	50927	na
ctg471_segment0_obj	unplaced-scaffold	na	na	JACVSS010003210.1	<>	na	Primary Assembly	95300	na
ctg472_segment0_obj	unplaced-scaffold	na	na	JACVSS010002385.1	<>	na	Primary Assembly	28350	na
ctg472_segment1_obj	unplaced-scaffold	na	na	JACVSS010003165.1	<>	na	Primary Assembly	19781	na
ctg473_segment0_obj	unplaced-scaffold	na	na	JACVSS010000485.1	<>	na	Primary Assembly	40831	na
ctg474_segment0_obj	unplaced-scaffold	na	na	JACVSS010001160.1	<>	na	Primary Assembly	59276	na
ctg475_segment0_obj	unplaced-scaffold	na	na	JACVSS010001940.1	<>	na	Primary Assembly	56040	na
ctg476_segment0_obj	unplaced-scaffold	na	na	JACVSS010000973.1	<>	na	Primary Assembly	56203	na
ctg477_segment0_obj	unplaced-scaffold	na	na	JACVSS010001712.1	<>	na	Primary Assembly	55387	na
ctg478_segment0_obj	unplaced-scaffold	na	na	JACVSS010002408.1	<>	na	Primary Assembly	25117	na
ctg479_segment0_obj	unplaced-scaffold	na	na	JACVSS010002124.1	<>	na	Primary Assembly	54599	na
ctg47_segment0_subseq_1:496347_obj	unplaced-scaffold	na	na	JACVSS010000756.1	<>	na	Primary Assembly	496347	na
ctg47_segment0_subseq_2931170:3259567_obj	unplaced-scaffold	na	na	JACVSS010003089.1	<>	na	Primary Assembly	328398	na
ctg480_segment0_obj	unplaced-scaffold	na	na	JACVSS010002669.1	<>	na	Primary Assembly	55132	na
ctg481_segment0_obj	unplaced-scaffold	na	na	JACVSS010001952.1	<>	na	Primary Assembly	2969	na
ctg481_segment1_obj	unplaced-scaffold	na	na	JACVSS010001576.1	<>	na	Primary Assembly	2890	na
ctg481_segment2_obj	unplaced-scaffold	na	na	JACVSS010000886.1	<>	na	Primary Assembly	1035	na
ctg481_segment3_obj	unplaced-scaffold	na	na	JACVSS010003158.1	<>	na	Primary Assembly	3066	na
ctg482_segment0_obj	unplaced-scaffold	na	na	JACVSS010002401.1	<>	na	Primary Assembly	33586	na
ctg483_segment0_obj	unplaced-scaffold	na	na	JACVSS010003174.1	<>	na	Primary Assembly	24799	na
ctg483_segment1_obj	unplaced-scaffold	na	na	JACVSS010000656.1	<>	na	Primary Assembly	1126	na
ctg483_segment2_obj	unplaced-scaffold	na	na	JACVSS010000604.1	<>	na	Primary Assembly	13185	na
ctg483_segment3_obj	unplaced-scaffold	na	na	JACVSS010001788.1	<>	na	Primary Assembly	2545	na
ctg484_segment0_obj	unplaced-scaffold	na	na	JACVSS010002393.1	<>	na	Primary Assembly	55335	na
ctg485_segment0_obj	unplaced-scaffold	na	na	JACVSS010001992.1	<>	na	Primary Assembly	54613	na
ctg486_segment0_obj	unplaced-scaffold	na	na	JACVSS010000384.1	<>	na	Primary Assembly	33664	na
ctg487_segment0_obj	unplaced-scaffold	na	na	JACVSS010001210.1	<>	na	Primary Assembly	43464	na
ctg488_segment0_obj	unplaced-scaffold	na	na	JACVSS010002013.1	<>	na	Primary Assembly	51941	na
ctg489_segment0_obj	unplaced-scaffold	na	na	JACVSS010002735.1	<>	na	Primary Assembly	54049	na
ctg48_segment0_subseq_521024:866466_obj	unplaced-scaffold	na	na	JACVSS010000606.1	<>	na	Primary Assembly	345443	na
ctg48_segment2_subseq_1:46038_obj	unplaced-scaffold	na	na	JACVSS010001504.1	<>	na	Primary Assembly	46038	na
ctg490_segment0_obj	unplaced-scaffold	na	na	JACVSS010002998.1	<>	na	Primary Assembly	54106	na
ctg491_segment0_obj	unplaced-scaffold	na	na	JACVSS010002248.1	<>	na	Primary Assembly	40555	na
ctg492_segment0_obj	unplaced-scaffold	na	na	JACVSS010001734.1	<>	na	Primary Assembly	53182	na
ctg493_segment0_obj	unplaced-scaffold	na	na	JACVSS010000768.1	<>	na	Primary Assembly	7065	na
ctg493_segment1_obj	unplaced-scaffold	na	na	JACVSS010001053.1	<>	na	Primary Assembly	71712	na
ctg494_segment0_obj	unplaced-scaffold	na	na	JACVSS010000285.1	<>	na	Primary Assembly	20452	na
ctg494_segment1_obj	unplaced-scaffold	na	na	JACVSS010003448.1	<>	na	Primary Assembly	715	na
ctg494_segment2_obj	unplaced-scaffold	na	na	JACVSS010003011.1	<>	na	Primary Assembly	1767	na
ctg494_segment3_obj	unplaced-scaffold	na	na	JACVSS010002799.1	<>	na	Primary Assembly	5438	na
ctg495_segment0_obj	unplaced-scaffold	na	na	JACVSS010001833.1	<>	na	Primary Assembly	52335	na
ctg496_segment0_obj	unplaced-scaffold	na	na	JACVSS010001370.1	<>	na	Primary Assembly	53489	na
ctg497_segment0_obj	unplaced-scaffold	na	na	JACVSS010000389.1	<>	na	Primary Assembly	52289	na
ctg498_segment0_obj	unplaced-scaffold	na	na	JACVSS010000683.1	<>	na	Primary Assembly	49962	na
ctg499_segment0_obj	unplaced-scaffold	na	na	JACVSS010003366.1	<>	na	Primary Assembly	51335	na
ctg49_segment1_subseq_1340608:2136693_obj	unplaced-scaffold	na	na	JACVSS010001095.1	<>	na	Primary Assembly	796086	na
ctg49_segment1_subseq_941513:1070243_obj	unplaced-scaffold	na	na	JACVSS010003361.1	<>	na	Primary Assembly	128731	na
ctg49_segment2_obj	unplaced-scaffold	na	na	JACVSS010003370.1	<>	na	Primary Assembly	2239418	na
ctg4_segment2_subseq_185380:201176_obj	unplaced-scaffold	na	na	JACVSS010001868.1	<>	na	Primary Assembly	15797	na
ctg4_segment2_subseq_1:185379_obj	unplaced-scaffold	na	na	JACVSS010003537.1	<>	na	Primary Assembly	185379	na
ctg4_segment3_subseq_18466318:18484483_obj	unplaced-scaffold	na	na	JACVSS010001331.1	<>	na	Primary Assembly	18166	na
ctg4_segment3_subseq_18484484:18570922_obj	unplaced-scaffold	na	na	JACVSS010003560.1	<>	na	Primary Assembly	86439	na
ctg4_segment5_subseq_1:26216_obj	unplaced-scaffold	na	na	JACVSS010000613.1	<>	na	Primary Assembly	26216	na
ctg4_segment5_subseq_26702731:26779166_obj	unplaced-scaffold	na	na	JACVSS010000316.1	<>	na	Primary Assembly	76436	na
ctg4_segment6_subseq_1:434015_obj	unplaced-scaffold	na	na	JACVSS010003109.1	<>	na	Primary Assembly	434015	na
ctg4_segment7_subseq_2087613:2393467_obj	unplaced-scaffold	na	na	JACVSS010003162.1	<>	na	Primary Assembly	305855	na
ctg4_segment7_subseq_897174:900644_obj	unplaced-scaffold	na	na	JACVSS010000765.1	<>	na	Primary Assembly	3471	na
ctg500_segment0_obj	unplaced-scaffold	na	na	JACVSS010003378.1	<>	na	Primary Assembly	22286	na
ctg501_segment0_obj	unplaced-scaffold	na	na	JACVSS010000892.1	<>	na	Primary Assembly	52315	na
ctg502_segment0_obj	unplaced-scaffold	na	na	JACVSS010000989.1	<>	na	Primary Assembly	54406	na
ctg504_segment0_obj	unplaced-scaffold	na	na	JACVSS010002576.1	<>	na	Primary Assembly	53423	na
ctg505_segment0_obj	unplaced-scaffold	na	na	JACVSS010000574.1	<>	na	Primary Assembly	21016	na
ctg506_segment0_obj	unplaced-scaffold	na	na	JACVSS010001494.1	<>	na	Primary Assembly	48903	na
ctg507_segment0_obj	unplaced-scaffold	na	na	JACVSS010002880.1	<>	na	Primary Assembly	50893	na
ctg508_segment0_obj	unplaced-scaffold	na	na	JACVSS010001837.1	<>	na	Primary Assembly	52746	na
ctg509_segment0_obj	unplaced-scaffold	na	na	JACVSS010001874.1	<>	na	Primary Assembly	64825	na
ctg510_segment0_obj	unplaced-scaffold	na	na	JACVSS010002304.1	<>	na	Primary Assembly	51820	na
ctg511_segment0_obj	unplaced-scaffold	na	na	JACVSS010002292.1	<>	na	Primary Assembly	497	na
ctg511_segment1_obj	unplaced-scaffold	na	na	JACVSS010003343.1	<>	na	Primary Assembly	327	na
ctg511_segment2_obj	unplaced-scaffold	na	na	JACVSS010000855.1	<>	na	Primary Assembly	254	na
ctg512_segment0_obj	unplaced-scaffold	na	na	JACVSS010001085.1	<>	na	Primary Assembly	40656	na
ctg512_segment1_obj	unplaced-scaffold	na	na	JACVSS010001737.1	<>	na	Primary Assembly	17740	na
ctg513_segment0_obj	unplaced-scaffold	na	na	JACVSS010003242.1	<>	na	Primary Assembly	52256	na
ctg514_segment0_obj	unplaced-scaffold	na	na	JACVSS010001136.1	<>	na	Primary Assembly	24948	na
ctg515_segment0_obj	unplaced-scaffold	na	na	JACVSS010002130.1	<>	na	Primary Assembly	52404	na
ctg516_segment0_obj	unplaced-scaffold	na	na	JACVSS010001908.1	<>	na	Primary Assembly	305	na
ctg516_segment1_obj	unplaced-scaffold	na	na	JACVSS010002903.1	<>	na	Primary Assembly	13673	na
ctg517_segment0_obj	unplaced-scaffold	na	na	JACVSS010000275.1	<>	na	Primary Assembly	137293	na
ctg518_segment0_obj	unplaced-scaffold	na	na	JACVSS010001009.1	<>	na	Primary Assembly	32434	na
ctg519_segment0_obj	unplaced-scaffold	na	na	JACVSS010000539.1	<>	na	Primary Assembly	36200	na
ctg51_segment0_subseq_1:39265_obj	unplaced-scaffold	na	na	JACVSS010002965.1	<>	na	Primary Assembly	39265	na
ctg520_segment0_obj	unplaced-scaffold	na	na	JACVSS010001982.1	<>	na	Primary Assembly	52212	na
ctg522_segment0_obj	unplaced-scaffold	na	na	JACVSS010002286.1	<>	na	Primary Assembly	47999	na
ctg522_segment1_obj	unplaced-scaffold	na	na	JACVSS010003334.1	<>	na	Primary Assembly	577	na
ctg523_segment0_obj	unplaced-scaffold	na	na	JACVSS010000343.1	<>	na	Primary Assembly	16347	na
ctg523_segment1_obj	unplaced-scaffold	na	na	JACVSS010001330.1	<>	na	Primary Assembly	18913	na
ctg524_segment0_obj	unplaced-scaffold	na	na	JACVSS010001010.1	<>	na	Primary Assembly	474	na
ctg525_segment0_obj	unplaced-scaffold	na	na	JACVSS010000832.1	<>	na	Primary Assembly	56226	na
ctg526_segment0_obj	unplaced-scaffold	na	na	JACVSS010001802.1	<>	na	Primary Assembly	51574	na
ctg527_segment0_obj	unplaced-scaffold	na	na	JACVSS010001962.1	<>	na	Primary Assembly	52395	na
ctg528_segment0_obj	unplaced-scaffold	na	na	JACVSS010000787.1	<>	na	Primary Assembly	46196	na
ctg529_segment0_obj	unplaced-scaffold	na	na	JACVSS010003547.1	<>	na	Primary Assembly	47105	na
ctg530_segment0_obj	unplaced-scaffold	na	na	JACVSS010000192.1	<>	na	Primary Assembly	23253	na
ctg531_segment0_obj	unplaced-scaffold	na	na	JACVSS010000544.1	<>	na	Primary Assembly	51471	na
ctg532_segment0_obj	unplaced-scaffold	na	na	JACVSS010002150.1	<>	na	Primary Assembly	50261	na
ctg533_segment0_subseq_1:54485_obj	unplaced-scaffold	na	na	JACVSS010000952.1	<>	na	Primary Assembly	54485	na
ctg534_segment0_obj	unplaced-scaffold	na	na	JACVSS010002754.1	<>	na	Primary Assembly	184690	na
ctg535_segment0_obj	unplaced-scaffold	na	na	JACVSS010002293.1	<>	na	Primary Assembly	50914	na
ctg536_segment0_obj	unplaced-scaffold	na	na	JACVSS010001960.1	<>	na	Primary Assembly	75207	na
