# Assembly name:  PodMur_1.0
# Organism name:  Podarcis muralis (common wall lizard)
# Infraspecific name:  ecotype=yellow
# Sex:  male
# Taxid:          64176
# BioSample:      SAMN10820182
# BioProject:     PRJNA515813
# Submitter:      CIBIO-InBIO
# Date:           2019-03-07
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    SIRZ01
# Assembly method: FALCON v. 0.4.0; Pilon v. JAN-2018; HiRise v. JAN-2018
# Expected final version: yes
# Genome coverage: 100.0x
# Sequencing technology: PacBio; HiSeq; Chicago; HiC
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_004329235.1
# RefSeq assembly accession: GCF_004329235.1
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_004329435.1	GCF_004329435.1	Primary Assembly
## 	GCF_004519765.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
unplaced_scaffold1675	unplaced-scaffold	na	na	SIRZ01001694.1	=	NW_021166023.1	Primary Assembly	7698	na
unplaced_scaffold1676	unplaced-scaffold	na	na	SIRZ01001695.1	=	NW_021166024.1	Primary Assembly	7684	na
unplaced_scaffold1677	unplaced-scaffold	na	na	SIRZ01001696.1	=	NW_021166025.1	Primary Assembly	7675	na
unplaced_scaffold1678	unplaced-scaffold	na	na	SIRZ01001697.1	=	NW_021166026.1	Primary Assembly	7660	na
unplaced_scaffold1679	unplaced-scaffold	na	na	SIRZ01001698.1	=	NW_021166027.1	Primary Assembly	7637	na
unplaced_scaffold1680	unplaced-scaffold	na	na	SIRZ01001699.1	=	NW_021166028.1	Primary Assembly	7609	na
unplaced_scaffold1681	unplaced-scaffold	na	na	SIRZ01001700.1	=	NW_021166029.1	Primary Assembly	7587	na
unplaced_scaffold1682	unplaced-scaffold	na	na	SIRZ01001701.1	=	NW_021166030.1	Primary Assembly	7585	na
unplaced_scaffold1683	unplaced-scaffold	na	na	SIRZ01001702.1	=	NW_021166031.1	Primary Assembly	7573	na
unplaced_scaffold1684	unplaced-scaffold	na	na	SIRZ01001703.1	=	NW_021166032.1	Primary Assembly	7569	na
unplaced_scaffold1685	unplaced-scaffold	na	na	SIRZ01001704.1	=	NW_021166033.1	Primary Assembly	7558	na
unplaced_scaffold1686	unplaced-scaffold	na	na	SIRZ01001705.1	=	NW_021166034.1	Primary Assembly	7551	na
unplaced_scaffold1687	unplaced-scaffold	na	na	SIRZ01001706.1	=	NW_021166035.1	Primary Assembly	7546	na
unplaced_scaffold1688	unplaced-scaffold	na	na	SIRZ01001707.1	=	NW_021166036.1	Primary Assembly	7534	na
unplaced_scaffold1689	unplaced-scaffold	na	na	SIRZ01001708.1	=	NW_021166037.1	Primary Assembly	7529	na
unplaced_scaffold1690	unplaced-scaffold	na	na	SIRZ01001709.1	=	NW_021166038.1	Primary Assembly	7529	na
unplaced_scaffold1691	unplaced-scaffold	na	na	SIRZ01001710.1	=	NW_021166039.1	Primary Assembly	7529	na
unplaced_scaffold1692	unplaced-scaffold	na	na	SIRZ01001711.1	=	NW_021166040.1	Primary Assembly	7518	na
unplaced_scaffold1693	unplaced-scaffold	na	na	SIRZ01001712.1	=	NW_021166041.1	Primary Assembly	7503	na
unplaced_scaffold1694	unplaced-scaffold	na	na	SIRZ01001713.1	=	NW_021166042.1	Primary Assembly	7486	na
unplaced_scaffold1695	unplaced-scaffold	na	na	SIRZ01001714.1	=	NW_021166043.1	Primary Assembly	7477	na
unplaced_scaffold1696	unplaced-scaffold	na	na	SIRZ01001715.1	=	NW_021166044.1	Primary Assembly	7471	na
unplaced_scaffold1697	unplaced-scaffold	na	na	SIRZ01001716.1	=	NW_021166045.1	Primary Assembly	7445	na
unplaced_scaffold1698	unplaced-scaffold	na	na	SIRZ01001717.1	=	NW_021166046.1	Primary Assembly	7435	na
unplaced_scaffold1699	unplaced-scaffold	na	na	SIRZ01001718.1	=	NW_021166047.1	Primary Assembly	7419	na
unplaced_scaffold1700	unplaced-scaffold	na	na	SIRZ01001719.1	=	NW_021166048.1	Primary Assembly	7400	na
unplaced_scaffold1701	unplaced-scaffold	na	na	SIRZ01001720.1	=	NW_021166049.1	Primary Assembly	7361	na
unplaced_scaffold1702	unplaced-scaffold	na	na	SIRZ01001721.1	=	NW_021166050.1	Primary Assembly	7346	na
unplaced_scaffold1703	unplaced-scaffold	na	na	SIRZ01001722.1	=	NW_021166051.1	Primary Assembly	7324	na
unplaced_scaffold1704	unplaced-scaffold	na	na	SIRZ01001723.1	=	NW_021166052.1	Primary Assembly	7322	na
unplaced_scaffold1705	unplaced-scaffold	na	na	SIRZ01001724.1	=	NW_021166053.1	Primary Assembly	7316	na
unplaced_scaffold1706	unplaced-scaffold	na	na	SIRZ01001725.1	=	NW_021166054.1	Primary Assembly	7298	na
unplaced_scaffold1707	unplaced-scaffold	na	na	SIRZ01001726.1	=	NW_021166055.1	Primary Assembly	7280	na
unplaced_scaffold1708	unplaced-scaffold	na	na	SIRZ01001727.1	=	NW_021166056.1	Primary Assembly	7240	na
unplaced_scaffold1709	unplaced-scaffold	na	na	SIRZ01001728.1	=	NW_021166057.1	Primary Assembly	7235	na
unplaced_scaffold1710	unplaced-scaffold	na	na	SIRZ01001729.1	=	NW_021166058.1	Primary Assembly	7234	na
unplaced_scaffold1711	unplaced-scaffold	na	na	SIRZ01001730.1	=	NW_021166059.1	Primary Assembly	7230	na
unplaced_scaffold1712	unplaced-scaffold	na	na	SIRZ01001731.1	=	NW_021166060.1	Primary Assembly	7212	na
unplaced_scaffold1713	unplaced-scaffold	na	na	SIRZ01001732.1	=	NW_021166061.1	Primary Assembly	7170	na
unplaced_scaffold1714	unplaced-scaffold	na	na	SIRZ01001733.1	=	NW_021166062.1	Primary Assembly	7165	na
unplaced_scaffold1715	unplaced-scaffold	na	na	SIRZ01001734.1	=	NW_021166063.1	Primary Assembly	7147	na
unplaced_scaffold1716	unplaced-scaffold	na	na	SIRZ01001735.1	=	NW_021166064.1	Primary Assembly	7125	na
unplaced_scaffold1717	unplaced-scaffold	na	na	SIRZ01001736.1	=	NW_021166065.1	Primary Assembly	7105	na
unplaced_scaffold1718	unplaced-scaffold	na	na	SIRZ01001737.1	=	NW_021166066.1	Primary Assembly	7092	na
unplaced_scaffold1719	unplaced-scaffold	na	na	SIRZ01001738.1	=	NW_021166067.1	Primary Assembly	7092	na
unplaced_scaffold1720	unplaced-scaffold	na	na	SIRZ01001739.1	=	NW_021166068.1	Primary Assembly	7090	na
unplaced_scaffold1721	unplaced-scaffold	na	na	SIRZ01001740.1	=	NW_021166069.1	Primary Assembly	7090	na
unplaced_scaffold1722	unplaced-scaffold	na	na	SIRZ01001741.1	=	NW_021166070.1	Primary Assembly	7087	na
unplaced_scaffold1723	unplaced-scaffold	na	na	SIRZ01001742.1	=	NW_021166071.1	Primary Assembly	7068	na
unplaced_scaffold1724	unplaced-scaffold	na	na	SIRZ01001743.1	=	NW_021166072.1	Primary Assembly	7050	na
unplaced_scaffold1725	unplaced-scaffold	na	na	SIRZ01001744.1	=	NW_021166073.1	Primary Assembly	7034	na
unplaced_scaffold1726	unplaced-scaffold	na	na	SIRZ01001745.1	=	NW_021166074.1	Primary Assembly	7032	na
unplaced_scaffold1727	unplaced-scaffold	na	na	SIRZ01001746.1	=	NW_021166075.1	Primary Assembly	7028	na
unplaced_scaffold1728	unplaced-scaffold	na	na	SIRZ01001747.1	=	NW_021166076.1	Primary Assembly	7022	na
unplaced_scaffold1729	unplaced-scaffold	na	na	SIRZ01001748.1	=	NW_021166077.1	Primary Assembly	7019	na
unplaced_scaffold1730	unplaced-scaffold	na	na	SIRZ01001749.1	=	NW_021166078.1	Primary Assembly	7006	na
unplaced_scaffold1731	unplaced-scaffold	na	na	SIRZ01001750.1	=	NW_021166079.1	Primary Assembly	7002	na
unplaced_scaffold1732	unplaced-scaffold	na	na	SIRZ01001751.1	=	NW_021166080.1	Primary Assembly	6996	na
unplaced_scaffold1733	unplaced-scaffold	na	na	SIRZ01001752.1	=	NW_021166081.1	Primary Assembly	6967	na
unplaced_scaffold1734	unplaced-scaffold	na	na	SIRZ01001753.1	=	NW_021166082.1	Primary Assembly	6967	na
unplaced_scaffold1735	unplaced-scaffold	na	na	SIRZ01001754.1	=	NW_021166083.1	Primary Assembly	6957	na
unplaced_scaffold1736	unplaced-scaffold	na	na	SIRZ01001755.1	=	NW_021166084.1	Primary Assembly	6938	na
unplaced_scaffold1737	unplaced-scaffold	na	na	SIRZ01001756.1	=	NW_021166085.1	Primary Assembly	6924	na
unplaced_scaffold1738	unplaced-scaffold	na	na	SIRZ01001757.1	=	NW_021166086.1	Primary Assembly	6829	na
unplaced_scaffold1739	unplaced-scaffold	na	na	SIRZ01001758.1	=	NW_021166087.1	Primary Assembly	6826	na
unplaced_scaffold1740	unplaced-scaffold	na	na	SIRZ01001759.1	=	NW_021166088.1	Primary Assembly	6821	na
unplaced_scaffold1741	unplaced-scaffold	na	na	SIRZ01001760.1	=	NW_021166089.1	Primary Assembly	6810	na
unplaced_scaffold1742	unplaced-scaffold	na	na	SIRZ01001761.1	=	NW_021166090.1	Primary Assembly	6785	na
unplaced_scaffold1743	unplaced-scaffold	na	na	SIRZ01001762.1	=	NW_021166091.1	Primary Assembly	6761	na
unplaced_scaffold1744	unplaced-scaffold	na	na	SIRZ01001763.1	=	NW_021166092.1	Primary Assembly	6756	na
unplaced_scaffold1745	unplaced-scaffold	na	na	SIRZ01001764.1	=	NW_021166093.1	Primary Assembly	6748	na
unplaced_scaffold1746	unplaced-scaffold	na	na	SIRZ01001765.1	=	NW_021166094.1	Primary Assembly	6747	na
unplaced_scaffold1747	unplaced-scaffold	na	na	SIRZ01001766.1	=	NW_021166095.1	Primary Assembly	6704	na
unplaced_scaffold1748	unplaced-scaffold	na	na	SIRZ01001767.1	=	NW_021166096.1	Primary Assembly	6688	na
unplaced_scaffold1749	unplaced-scaffold	na	na	SIRZ01001768.1	=	NW_021166097.1	Primary Assembly	6688	na
unplaced_scaffold1750	unplaced-scaffold	na	na	SIRZ01001769.1	=	NW_021166098.1	Primary Assembly	6671	na
unplaced_scaffold1751	unplaced-scaffold	na	na	SIRZ01001770.1	=	NW_021166099.1	Primary Assembly	6667	na
unplaced_scaffold1752	unplaced-scaffold	na	na	SIRZ01001771.1	=	NW_021166100.1	Primary Assembly	6657	na
unplaced_scaffold1753	unplaced-scaffold	na	na	SIRZ01001772.1	=	NW_021166101.1	Primary Assembly	6646	na
unplaced_scaffold1754	unplaced-scaffold	na	na	SIRZ01001773.1	=	NW_021166102.1	Primary Assembly	6634	na
unplaced_scaffold1755	unplaced-scaffold	na	na	SIRZ01001774.1	=	NW_021166103.1	Primary Assembly	6628	na
unplaced_scaffold1756	unplaced-scaffold	na	na	SIRZ01001775.1	=	NW_021166104.1	Primary Assembly	6597	na
unplaced_scaffold1757	unplaced-scaffold	na	na	SIRZ01001776.1	=	NW_021166105.1	Primary Assembly	6596	na
unplaced_scaffold1758	unplaced-scaffold	na	na	SIRZ01001777.1	=	NW_021166106.1	Primary Assembly	6587	na
unplaced_scaffold1759	unplaced-scaffold	na	na	SIRZ01001778.1	=	NW_021166107.1	Primary Assembly	6567	na
unplaced_scaffold1760	unplaced-scaffold	na	na	SIRZ01001779.1	=	NW_021166108.1	Primary Assembly	6547	na
unplaced_scaffold1761	unplaced-scaffold	na	na	SIRZ01001780.1	=	NW_021166109.1	Primary Assembly	6536	na
unplaced_scaffold1762	unplaced-scaffold	na	na	SIRZ01001781.1	=	NW_021166110.1	Primary Assembly	6528	na
unplaced_scaffold1763	unplaced-scaffold	na	na	SIRZ01001782.1	=	NW_021166111.1	Primary Assembly	6466	na
unplaced_scaffold1764	unplaced-scaffold	na	na	SIRZ01001783.1	=	NW_021166112.1	Primary Assembly	6465	na
unplaced_scaffold1765	unplaced-scaffold	na	na	SIRZ01001784.1	=	NW_021166113.1	Primary Assembly	6464	na
unplaced_scaffold1766	unplaced-scaffold	na	na	SIRZ01001785.1	=	NW_021166114.1	Primary Assembly	6421	na
unplaced_scaffold1767	unplaced-scaffold	na	na	SIRZ01001786.1	=	NW_021166115.1	Primary Assembly	6419	na
unplaced_scaffold1768	unplaced-scaffold	na	na	SIRZ01001787.1	=	NW_021166116.1	Primary Assembly	6408	na
unplaced_scaffold1769	unplaced-scaffold	na	na	SIRZ01001788.1	=	NW_021166117.1	Primary Assembly	6392	na
unplaced_scaffold1770	unplaced-scaffold	na	na	SIRZ01001789.1	=	NW_021166118.1	Primary Assembly	6384	na
unplaced_scaffold1771	unplaced-scaffold	na	na	SIRZ01001790.1	=	NW_021166119.1	Primary Assembly	6373	na
unplaced_scaffold1772	unplaced-scaffold	na	na	SIRZ01001791.1	=	NW_021166120.1	Primary Assembly	6371	na
unplaced_scaffold1773	unplaced-scaffold	na	na	SIRZ01001792.1	=	NW_021166121.1	Primary Assembly	6364	na
unplaced_scaffold1774	unplaced-scaffold	na	na	SIRZ01001793.1	=	NW_021166122.1	Primary Assembly	6349	na
unplaced_scaffold1775	unplaced-scaffold	na	na	SIRZ01001794.1	=	NW_021166123.1	Primary Assembly	6340	na
unplaced_scaffold1776	unplaced-scaffold	na	na	SIRZ01001795.1	=	NW_021166124.1	Primary Assembly	6321	na
unplaced_scaffold1777	unplaced-scaffold	na	na	SIRZ01001796.1	=	NW_021166125.1	Primary Assembly	6321	na
unplaced_scaffold1778	unplaced-scaffold	na	na	SIRZ01001797.1	=	NW_021166126.1	Primary Assembly	6320	na
unplaced_scaffold1779	unplaced-scaffold	na	na	SIRZ01001798.1	=	NW_021166127.1	Primary Assembly	6312	na
unplaced_scaffold1780	unplaced-scaffold	na	na	SIRZ01001799.1	=	NW_021166128.1	Primary Assembly	6284	na
unplaced_scaffold1781	unplaced-scaffold	na	na	SIRZ01001800.1	=	NW_021166129.1	Primary Assembly	6272	na
unplaced_scaffold1782	unplaced-scaffold	na	na	SIRZ01001801.1	=	NW_021166130.1	Primary Assembly	6249	na
unplaced_scaffold1783	unplaced-scaffold	na	na	SIRZ01001802.1	=	NW_021166131.1	Primary Assembly	6236	na
unplaced_scaffold1784	unplaced-scaffold	na	na	SIRZ01001803.1	=	NW_021166132.1	Primary Assembly	6222	na
unplaced_scaffold1785	unplaced-scaffold	na	na	SIRZ01001804.1	=	NW_021166133.1	Primary Assembly	6165	na
unplaced_scaffold1786	unplaced-scaffold	na	na	SIRZ01001805.1	=	NW_021166134.1	Primary Assembly	6139	na
unplaced_scaffold1787	unplaced-scaffold	na	na	SIRZ01001806.1	=	NW_021166135.1	Primary Assembly	6131	na
unplaced_scaffold1788	unplaced-scaffold	na	na	SIRZ01001807.1	=	NW_021166136.1	Primary Assembly	6095	na
unplaced_scaffold1789	unplaced-scaffold	na	na	SIRZ01001808.1	=	NW_021166137.1	Primary Assembly	6089	na
unplaced_scaffold1790	unplaced-scaffold	na	na	SIRZ01001809.1	=	NW_021166138.1	Primary Assembly	6089	na
unplaced_scaffold1791	unplaced-scaffold	na	na	SIRZ01001810.1	=	NW_021166139.1	Primary Assembly	6058	na
unplaced_scaffold1792	unplaced-scaffold	na	na	SIRZ01001811.1	=	NW_021166140.1	Primary Assembly	6040	na
unplaced_scaffold1793	unplaced-scaffold	na	na	SIRZ01001812.1	=	NW_021166141.1	Primary Assembly	6032	na
unplaced_scaffold1794	unplaced-scaffold	na	na	SIRZ01001813.1	=	NW_021166142.1	Primary Assembly	5995	na
unplaced_scaffold1795	unplaced-scaffold	na	na	SIRZ01001814.1	=	NW_021166143.1	Primary Assembly	5986	na
unplaced_scaffold1796	unplaced-scaffold	na	na	SIRZ01001815.1	=	NW_021166144.1	Primary Assembly	5970	na
unplaced_scaffold1797	unplaced-scaffold	na	na	SIRZ01001816.1	=	NW_021166145.1	Primary Assembly	5970	na
unplaced_scaffold1798	unplaced-scaffold	na	na	SIRZ01001817.1	=	NW_021166146.1	Primary Assembly	5958	na
unplaced_scaffold1799	unplaced-scaffold	na	na	SIRZ01001818.1	=	NW_021166147.1	Primary Assembly	5953	na
unplaced_scaffold1800	unplaced-scaffold	na	na	SIRZ01001819.1	=	NW_021166148.1	Primary Assembly	5952	na
unplaced_scaffold1801	unplaced-scaffold	na	na	SIRZ01001820.1	=	NW_021166149.1	Primary Assembly	5948	na
unplaced_scaffold1802	unplaced-scaffold	na	na	SIRZ01001821.1	=	NW_021166150.1	Primary Assembly	5941	na
unplaced_scaffold1803	unplaced-scaffold	na	na	SIRZ01001822.1	=	NW_021166151.1	Primary Assembly	5932	na
unplaced_scaffold1804	unplaced-scaffold	na	na	SIRZ01001823.1	=	NW_021166152.1	Primary Assembly	5920	na
unplaced_scaffold1805	unplaced-scaffold	na	na	SIRZ01001824.1	=	NW_021166153.1	Primary Assembly	5919	na
unplaced_scaffold1806	unplaced-scaffold	na	na	SIRZ01001825.1	=	NW_021166154.1	Primary Assembly	5890	na
unplaced_scaffold1807	unplaced-scaffold	na	na	SIRZ01001826.1	=	NW_021166155.1	Primary Assembly	5855	na
unplaced_scaffold1808	unplaced-scaffold	na	na	SIRZ01001827.1	=	NW_021166156.1	Primary Assembly	5850	na
unplaced_scaffold1809	unplaced-scaffold	na	na	SIRZ01001828.1	=	NW_021166157.1	Primary Assembly	5783	na
unplaced_scaffold1810	unplaced-scaffold	na	na	SIRZ01001829.1	=	NW_021166158.1	Primary Assembly	5780	na
unplaced_scaffold1811	unplaced-scaffold	na	na	SIRZ01001830.1	=	NW_021166159.1	Primary Assembly	5739	na
unplaced_scaffold1812	unplaced-scaffold	na	na	SIRZ01001831.1	=	NW_021166160.1	Primary Assembly	5731	na
unplaced_scaffold1813	unplaced-scaffold	na	na	SIRZ01001832.1	=	NW_021166161.1	Primary Assembly	5667	na
unplaced_scaffold1814	unplaced-scaffold	na	na	SIRZ01001833.1	=	NW_021166162.1	Primary Assembly	5657	na
unplaced_scaffold1815	unplaced-scaffold	na	na	SIRZ01001834.1	=	NW_021166163.1	Primary Assembly	5644	na
unplaced_scaffold1816	unplaced-scaffold	na	na	SIRZ01001835.1	=	NW_021166164.1	Primary Assembly	5643	na
unplaced_scaffold1817	unplaced-scaffold	na	na	SIRZ01001836.1	=	NW_021166165.1	Primary Assembly	5610	na
unplaced_scaffold1818	unplaced-scaffold	na	na	SIRZ01001837.1	=	NW_021166166.1	Primary Assembly	5605	na
unplaced_scaffold1819	unplaced-scaffold	na	na	SIRZ01001838.1	=	NW_021166167.1	Primary Assembly	5569	na
unplaced_scaffold1820	unplaced-scaffold	na	na	SIRZ01001839.1	=	NW_021166168.1	Primary Assembly	5562	na
unplaced_scaffold1821	unplaced-scaffold	na	na	SIRZ01001840.1	=	NW_021166169.1	Primary Assembly	5534	na
unplaced_scaffold1822	unplaced-scaffold	na	na	SIRZ01001841.1	=	NW_021166170.1	Primary Assembly	5513	na
unplaced_scaffold1823	unplaced-scaffold	na	na	SIRZ01001842.1	=	NW_021166171.1	Primary Assembly	5505	na
unplaced_scaffold1824	unplaced-scaffold	na	na	SIRZ01001843.1	=	NW_021166172.1	Primary Assembly	5497	na
unplaced_scaffold1825	unplaced-scaffold	na	na	SIRZ01001844.1	=	NW_021166173.1	Primary Assembly	5463	na
unplaced_scaffold1826	unplaced-scaffold	na	na	SIRZ01001845.1	=	NW_021166174.1	Primary Assembly	5452	na
unplaced_scaffold1827	unplaced-scaffold	na	na	SIRZ01001846.1	=	NW_021166175.1	Primary Assembly	5445	na
unplaced_scaffold1828	unplaced-scaffold	na	na	SIRZ01001847.1	=	NW_021166176.1	Primary Assembly	5423	na
unplaced_scaffold1829	unplaced-scaffold	na	na	SIRZ01001848.1	=	NW_021166177.1	Primary Assembly	5423	na
unplaced_scaffold1830	unplaced-scaffold	na	na	SIRZ01001849.1	=	NW_021166178.1	Primary Assembly	5421	na
unplaced_scaffold1831	unplaced-scaffold	na	na	SIRZ01001850.1	=	NW_021166179.1	Primary Assembly	5414	na
unplaced_scaffold1832	unplaced-scaffold	na	na	SIRZ01001851.1	=	NW_021166180.1	Primary Assembly	5413	na
unplaced_scaffold1833	unplaced-scaffold	na	na	SIRZ01001852.1	=	NW_021166181.1	Primary Assembly	5409	na
unplaced_scaffold1834	unplaced-scaffold	na	na	SIRZ01001853.1	=	NW_021166182.1	Primary Assembly	5407	na
unplaced_scaffold1835	unplaced-scaffold	na	na	SIRZ01001854.1	=	NW_021166183.1	Primary Assembly	5403	na
unplaced_scaffold1836	unplaced-scaffold	na	na	SIRZ01001855.1	=	NW_021166184.1	Primary Assembly	5399	na
unplaced_scaffold1837	unplaced-scaffold	na	na	SIRZ01001856.1	=	NW_021166185.1	Primary Assembly	5396	na
unplaced_scaffold1838	unplaced-scaffold	na	na	SIRZ01001857.1	=	NW_021166186.1	Primary Assembly	5391	na
unplaced_scaffold1839	unplaced-scaffold	na	na	SIRZ01001858.1	=	NW_021166187.1	Primary Assembly	5331	na
unplaced_scaffold1840	unplaced-scaffold	na	na	SIRZ01001859.1	=	NW_021166188.1	Primary Assembly	5316	na
unplaced_scaffold1841	unplaced-scaffold	na	na	SIRZ01001860.1	=	NW_021166189.1	Primary Assembly	5304	na
unplaced_scaffold1842	unplaced-scaffold	na	na	SIRZ01001861.1	=	NW_021166190.1	Primary Assembly	5292	na
unplaced_scaffold1843	unplaced-scaffold	na	na	SIRZ01001862.1	=	NW_021166191.1	Primary Assembly	5244	na
unplaced_scaffold1844	unplaced-scaffold	na	na	SIRZ01001863.1	=	NW_021166192.1	Primary Assembly	5228	na
unplaced_scaffold1845	unplaced-scaffold	na	na	SIRZ01001864.1	=	NW_021166193.1	Primary Assembly	5197	na
unplaced_scaffold1846	unplaced-scaffold	na	na	SIRZ01001865.1	=	NW_021166194.1	Primary Assembly	5195	na
unplaced_scaffold1847	unplaced-scaffold	na	na	SIRZ01001866.1	=	NW_021166195.1	Primary Assembly	5181	na
unplaced_scaffold1848	unplaced-scaffold	na	na	SIRZ01001867.1	=	NW_021166196.1	Primary Assembly	5149	na
unplaced_scaffold1849	unplaced-scaffold	na	na	SIRZ01001868.1	=	NW_021166197.1	Primary Assembly	5129	na
unplaced_scaffold1850	unplaced-scaffold	na	na	SIRZ01001869.1	=	NW_021166198.1	Primary Assembly	5062	na
unplaced_scaffold1851	unplaced-scaffold	na	na	SIRZ01001870.1	=	NW_021166199.1	Primary Assembly	5053	na
unplaced_scaffold1852	unplaced-scaffold	na	na	SIRZ01001871.1	=	NW_021166200.1	Primary Assembly	5026	na
unplaced_scaffold1853	unplaced-scaffold	na	na	SIRZ01001872.1	=	NW_021166201.1	Primary Assembly	5012	na
unplaced_scaffold1854	unplaced-scaffold	na	na	SIRZ01001873.1	=	NW_021166202.1	Primary Assembly	5000	na
unplaced_scaffold1855	unplaced-scaffold	na	na	SIRZ01001874.1	=	NW_021166203.1	Primary Assembly	4994	na
unplaced_scaffold1856	unplaced-scaffold	na	na	SIRZ01001875.1	=	NW_021166204.1	Primary Assembly	4987	na
unplaced_scaffold1857	unplaced-scaffold	na	na	SIRZ01001876.1	=	NW_021166205.1	Primary Assembly	4982	na
unplaced_scaffold1858	unplaced-scaffold	na	na	SIRZ01001877.1	=	NW_021166206.1	Primary Assembly	4962	na
unplaced_scaffold1859	unplaced-scaffold	na	na	SIRZ01001878.1	=	NW_021166207.1	Primary Assembly	4923	na
unplaced_scaffold1860	unplaced-scaffold	na	na	SIRZ01001879.1	=	NW_021166208.1	Primary Assembly	4914	na
unplaced_scaffold1861	unplaced-scaffold	na	na	SIRZ01001880.1	=	NW_021166209.1	Primary Assembly	4912	na
unplaced_scaffold1862	unplaced-scaffold	na	na	SIRZ01001881.1	=	NW_021166210.1	Primary Assembly	4903	na
unplaced_scaffold1863	unplaced-scaffold	na	na	SIRZ01001882.1	=	NW_021166211.1	Primary Assembly	4876	na
unplaced_scaffold1864	unplaced-scaffold	na	na	SIRZ01001883.1	=	NW_021166212.1	Primary Assembly	4867	na
unplaced_scaffold1865	unplaced-scaffold	na	na	SIRZ01001884.1	=	NW_021166213.1	Primary Assembly	4860	na
unplaced_scaffold1866	unplaced-scaffold	na	na	SIRZ01001885.1	=	NW_021166214.1	Primary Assembly	4816	na
unplaced_scaffold1867	unplaced-scaffold	na	na	SIRZ01001886.1	=	NW_021166215.1	Primary Assembly	4810	na
unplaced_scaffold1868	unplaced-scaffold	na	na	SIRZ01001887.1	=	NW_021166216.1	Primary Assembly	4809	na
unplaced_scaffold1869	unplaced-scaffold	na	na	SIRZ01001888.1	=	NW_021166217.1	Primary Assembly	4800	na
unplaced_scaffold1870	unplaced-scaffold	na	na	SIRZ01001889.1	=	NW_021166218.1	Primary Assembly	4789	na
unplaced_scaffold1871	unplaced-scaffold	na	na	SIRZ01001890.1	=	NW_021166219.1	Primary Assembly	4789	na
unplaced_scaffold1872	unplaced-scaffold	na	na	SIRZ01001891.1	=	NW_021166220.1	Primary Assembly	4768	na
unplaced_scaffold1873	unplaced-scaffold	na	na	SIRZ01001892.1	=	NW_021166221.1	Primary Assembly	4726	na
unplaced_scaffold1874	unplaced-scaffold	na	na	SIRZ01001893.1	=	NW_021166222.1	Primary Assembly	4722	na
unplaced_scaffold1875	unplaced-scaffold	na	na	SIRZ01001894.1	=	NW_021166223.1	Primary Assembly	4717	na
unplaced_scaffold1876	unplaced-scaffold	na	na	SIRZ01001895.1	=	NW_021166224.1	Primary Assembly	4682	na
unplaced_scaffold1877	unplaced-scaffold	na	na	SIRZ01001896.1	=	NW_021166225.1	Primary Assembly	4670	na
unplaced_scaffold1878	unplaced-scaffold	na	na	SIRZ01001897.1	=	NW_021166226.1	Primary Assembly	4637	na
unplaced_scaffold1879	unplaced-scaffold	na	na	SIRZ01001898.1	=	NW_021166227.1	Primary Assembly	4578	na
unplaced_scaffold1880	unplaced-scaffold	na	na	SIRZ01001899.1	=	NW_021166228.1	Primary Assembly	4577	na
unplaced_scaffold1881	unplaced-scaffold	na	na	SIRZ01001900.1	=	NW_021166229.1	Primary Assembly	4541	na
unplaced_scaffold1882	unplaced-scaffold	na	na	SIRZ01001901.1	=	NW_021166230.1	Primary Assembly	4537	na
unplaced_scaffold1883	unplaced-scaffold	na	na	SIRZ01001902.1	=	NW_021166231.1	Primary Assembly	4535	na
unplaced_scaffold1884	unplaced-scaffold	na	na	SIRZ01001903.1	=	NW_021166232.1	Primary Assembly	4529	na
unplaced_scaffold1885	unplaced-scaffold	na	na	SIRZ01001904.1	=	NW_021166233.1	Primary Assembly	4503	na
unplaced_scaffold1886	unplaced-scaffold	na	na	SIRZ01001905.1	=	NW_021166234.1	Primary Assembly	4476	na
unplaced_scaffold1887	unplaced-scaffold	na	na	SIRZ01001906.1	=	NW_021166235.1	Primary Assembly	4449	na
unplaced_scaffold1888	unplaced-scaffold	na	na	SIRZ01001907.1	=	NW_021166236.1	Primary Assembly	4447	na
unplaced_scaffold1889	unplaced-scaffold	na	na	SIRZ01001908.1	=	NW_021166237.1	Primary Assembly	4437	na
unplaced_scaffold1890	unplaced-scaffold	na	na	SIRZ01001909.1	=	NW_021166238.1	Primary Assembly	4425	na
unplaced_scaffold1891	unplaced-scaffold	na	na	SIRZ01001910.1	=	NW_021166239.1	Primary Assembly	4418	na
unplaced_scaffold1892	unplaced-scaffold	na	na	SIRZ01001911.1	=	NW_021166240.1	Primary Assembly	4411	na
