# Assembly name:  AnoCar2.0
# Organism name:  Anolis carolinensis (green anole)
# Taxid:          28377
# BioSample:      SAMN02981230
# BioProject:     PRJNA18787
# Submitter:      Broad Institute
# Date:           2011-01-10
# Synonyms:       anoCar2	
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    AAWZ02
# Assembly method: Arachne v. 3.0.0
# Genome coverage: 7.10x
# Sequencing technology: ABI
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000090745.2
# RefSeq assembly accession: GCF_000090745.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000090755.1	GCF_000090755.1	Primary Assembly
## GCA_000072855.2	GCF_000072855.2	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
chrUn0090	unplaced-scaffold	na	na	GL343282.1	=	NW_003338829.1	Primary Assembly	1779868	chrUn_GL343282
chrUn0091	unplaced-scaffold	na	na	GL343283.1	=	NW_003338830.1	Primary Assembly	1827968	chrUn_GL343283
chrUn0092	unplaced-scaffold	na	na	GL343284.1	=	NW_003338831.1	Primary Assembly	1781622	chrUn_GL343284
chrUn0093	unplaced-scaffold	na	na	GL343285.1	=	NW_003338832.1	Primary Assembly	1815314	chrUn_GL343285
chrUn0094	unplaced-scaffold	na	na	GL343286.1	=	NW_003338833.1	Primary Assembly	1746293	chrUn_GL343286
chrUn0095	unplaced-scaffold	na	na	GL343287.1	=	NW_003338834.1	Primary Assembly	1773520	chrUn_GL343287
chrUn0096	unplaced-scaffold	na	na	GL343288.1	=	NW_003338835.1	Primary Assembly	1695911	chrUn_GL343288
chrUn0097	unplaced-scaffold	na	na	GL343289.1	=	NW_003338836.1	Primary Assembly	1699022	chrUn_GL343289
chrUn0098	unplaced-scaffold	na	na	GL343290.1	=	NW_003338837.1	Primary Assembly	1734998	chrUn_GL343290
chrUn0099	unplaced-scaffold	na	na	GL343291.1	=	NW_003338838.1	Primary Assembly	1695428	chrUn_GL343291
chrUn0100	unplaced-scaffold	na	na	GL343292.1	=	NW_003338839.1	Primary Assembly	1681793	chrUn_GL343292
chrUn0101	unplaced-scaffold	na	na	GL343293.1	=	NW_003338840.1	Primary Assembly	1653352	chrUn_GL343293
chrUn0102	unplaced-scaffold	na	na	GL343294.1	=	NW_003338841.1	Primary Assembly	1657128	chrUn_GL343294
chrUn0103	unplaced-scaffold	na	na	GL343295.1	=	NW_003338842.1	Primary Assembly	1722439	chrUn_GL343295
chrUn0104	unplaced-scaffold	na	na	GL343296.1	=	NW_003338843.1	Primary Assembly	1681191	chrUn_GL343296
chrUn0105	unplaced-scaffold	na	na	GL343297.1	=	NW_003338844.1	Primary Assembly	1642624	chrUn_GL343297
chrUn0106	unplaced-scaffold	na	na	GL343298.1	=	NW_003338845.1	Primary Assembly	1707364	chrUn_GL343298
chrUn0107	unplaced-scaffold	na	na	GL343299.1	=	NW_003338846.1	Primary Assembly	1646933	chrUn_GL343299
chrUn0108	unplaced-scaffold	na	na	GL343300.1	=	NW_003338847.1	Primary Assembly	1660310	chrUn_GL343300
chrUn0109	unplaced-scaffold	na	na	GL343301.1	=	NW_003338848.1	Primary Assembly	1650313	chrUn_GL343301
chrUn0110	unplaced-scaffold	na	na	GL343302.1	=	NW_003338849.1	Primary Assembly	1569062	chrUn_GL343302
chrUn0111	unplaced-scaffold	na	na	GL343303.1	=	NW_003338850.1	Primary Assembly	1664127	chrUn_GL343303
chrUn0112	unplaced-scaffold	na	na	GL343304.1	=	NW_003338851.1	Primary Assembly	1651941	chrUn_GL343304
chrUn0113	unplaced-scaffold	na	na	GL343305.1	=	NW_003338852.1	Primary Assembly	1628357	chrUn_GL343305
chrUn0114	unplaced-scaffold	na	na	GL343306.1	=	NW_003338853.1	Primary Assembly	1572102	chrUn_GL343306
chrUn0115	unplaced-scaffold	na	na	GL343307.1	=	NW_003338854.1	Primary Assembly	1478971	chrUn_GL343307
chrUn0116	unplaced-scaffold	na	na	GL343308.1	=	NW_003338855.1	Primary Assembly	1527488	chrUn_GL343308
chrUn0117	unplaced-scaffold	na	na	GL343309.1	=	NW_003338856.1	Primary Assembly	1560128	chrUn_GL343309
chrUn0118	unplaced-scaffold	na	na	GL343310.1	=	NW_003338857.1	Primary Assembly	1526251	chrUn_GL343310
chrUn0119	unplaced-scaffold	na	na	GL343311.1	=	NW_003338858.1	Primary Assembly	1542693	chrUn_GL343311
chrUn0120	unplaced-scaffold	na	na	GL343312.1	=	NW_003338859.1	Primary Assembly	1490970	chrUn_GL343312
chrUn0121	unplaced-scaffold	na	na	GL343313.1	=	NW_003338860.1	Primary Assembly	1458217	chrUn_GL343313
chrUn0122	unplaced-scaffold	na	na	GL343314.1	=	NW_003338861.1	Primary Assembly	1541476	chrUn_GL343314
chrUn0123	unplaced-scaffold	na	na	GL343315.1	=	NW_003338862.1	Primary Assembly	1434750	chrUn_GL343315
chrUn0124	unplaced-scaffold	na	na	GL343316.1	=	NW_003338863.1	Primary Assembly	1480874	chrUn_GL343316
chrUn0125	unplaced-scaffold	na	na	GL343317.1	=	NW_003338864.1	Primary Assembly	1430844	chrUn_GL343317
chrUn0126	unplaced-scaffold	na	na	GL343318.1	=	NW_003338865.1	Primary Assembly	1439344	chrUn_GL343318
chrUn0127	unplaced-scaffold	na	na	GL343319.1	=	NW_003338866.1	Primary Assembly	1400576	chrUn_GL343319
chrUn0128	unplaced-scaffold	na	na	GL343320.1	=	NW_003338867.1	Primary Assembly	1484188	chrUn_GL343320
chrUn0129	unplaced-scaffold	na	na	GL343321.1	=	NW_003338868.1	Primary Assembly	1378627	chrUn_GL343321
chrUn0130	unplaced-scaffold	na	na	GL343322.1	=	NW_003338869.1	Primary Assembly	1439658	chrUn_GL343322
chrUn0131	unplaced-scaffold	na	na	GL343323.1	=	NW_003338870.1	Primary Assembly	1451643	chrUn_GL343323
chrUn0132	unplaced-scaffold	na	na	GL343324.1	=	NW_003338871.1	Primary Assembly	1365302	chrUn_GL343324
chrUn0133	unplaced-scaffold	na	na	GL343325.1	=	NW_003338872.1	Primary Assembly	1451243	chrUn_GL343325
chrUn0134	unplaced-scaffold	na	na	GL343326.1	=	NW_003338873.1	Primary Assembly	1385859	chrUn_GL343326
chrUn0135	unplaced-scaffold	na	na	GL343327.1	=	NW_003338874.1	Primary Assembly	1521598	chrUn_GL343327
chrUn0136	unplaced-scaffold	na	na	GL343328.1	=	NW_003338875.1	Primary Assembly	1352699	chrUn_GL343328
chrUn0137	unplaced-scaffold	na	na	GL343329.1	=	NW_003338876.1	Primary Assembly	1370555	chrUn_GL343329
chrUn0138	unplaced-scaffold	na	na	GL343330.1	=	NW_003338877.1	Primary Assembly	1386625	chrUn_GL343330
chrUn0139	unplaced-scaffold	na	na	GL343331.1	=	NW_003338878.1	Primary Assembly	1321286	chrUn_GL343331
chrUn0140	unplaced-scaffold	na	na	GL343332.1	=	NW_003338879.1	Primary Assembly	1396307	chrUn_GL343332
chrUn0141	unplaced-scaffold	na	na	GL343333.1	=	NW_003338880.1	Primary Assembly	1377535	chrUn_GL343333
chrUn0142	unplaced-scaffold	na	na	GL343334.1	=	NW_003338881.1	Primary Assembly	1458869	chrUn_GL343334
chrUn0143	unplaced-scaffold	na	na	GL343335.1	=	NW_003338882.1	Primary Assembly	1244309	chrUn_GL343335
chrUn0144	unplaced-scaffold	na	na	GL343336.1	=	NW_003338883.1	Primary Assembly	1263536	chrUn_GL343336
chrUn0145	unplaced-scaffold	na	na	GL343337.1	=	NW_003338884.1	Primary Assembly	1274693	chrUn_GL343337
chrUn0146	unplaced-scaffold	na	na	GL343338.1	=	NW_003338885.1	Primary Assembly	1258094	chrUn_GL343338
chrUn0147	unplaced-scaffold	na	na	GL343339.1	=	NW_003338886.1	Primary Assembly	1224583	chrUn_GL343339
chrUn0148	unplaced-scaffold	na	na	GL343340.1	=	NW_003338887.1	Primary Assembly	1244284	chrUn_GL343340
chrUn0149	unplaced-scaffold	na	na	GL343341.1	=	NW_003338888.1	Primary Assembly	1194637	chrUn_GL343341
chrUn0150	unplaced-scaffold	na	na	GL343342.1	=	NW_003338889.1	Primary Assembly	1199626	chrUn_GL343342
chrUn0151	unplaced-scaffold	na	na	GL343343.1	=	NW_003338890.1	Primary Assembly	1212431	chrUn_GL343343
chrUn0152	unplaced-scaffold	na	na	GL343344.1	=	NW_003338891.1	Primary Assembly	1213350	chrUn_GL343344
chrUn0153	unplaced-scaffold	na	na	GL343345.1	=	NW_003338892.1	Primary Assembly	1206399	chrUn_GL343345
chrUn0154	unplaced-scaffold	na	na	GL343346.1	=	NW_003338893.1	Primary Assembly	1228276	chrUn_GL343346
chrUn0155	unplaced-scaffold	na	na	GL343347.1	=	NW_003338894.1	Primary Assembly	1195577	chrUn_GL343347
chrUn0156	unplaced-scaffold	na	na	GL343348.1	=	NW_003338895.1	Primary Assembly	1238148	chrUn_GL343348
chrUn0157	unplaced-scaffold	na	na	GL343349.1	=	NW_003338896.1	Primary Assembly	1166936	chrUn_GL343349
chrUn0158	unplaced-scaffold	na	na	GL343350.1	=	NW_003338897.1	Primary Assembly	1150417	chrUn_GL343350
chrUn0159	unplaced-scaffold	na	na	GL343351.1	=	NW_003338898.1	Primary Assembly	1246530	chrUn_GL343351
chrUn0160	unplaced-scaffold	na	na	GL343352.1	=	NW_003338899.1	Primary Assembly	1209551	chrUn_GL343352
chrUn0161	unplaced-scaffold	na	na	GL343353.1	=	NW_003338900.1	Primary Assembly	1230663	chrUn_GL343353
chrUn0162	unplaced-scaffold	na	na	GL343354.1	=	NW_003338901.1	Primary Assembly	1251503	chrUn_GL343354
chrUn0163	unplaced-scaffold	na	na	GL343355.1	=	NW_003338902.1	Primary Assembly	1139224	chrUn_GL343355
chrUn0164	unplaced-scaffold	na	na	GL343356.1	=	NW_003338903.1	Primary Assembly	1184933	chrUn_GL343356
chrUn0165	unplaced-scaffold	na	na	GL343357.1	=	NW_003338904.1	Primary Assembly	1192638	chrUn_GL343357
chrUn0166	unplaced-scaffold	na	na	GL343358.1	=	NW_003338905.1	Primary Assembly	1126821	chrUn_GL343358
chrUn0167	unplaced-scaffold	na	na	GL343359.1	=	NW_003338906.1	Primary Assembly	1204311	chrUn_GL343359
chrUn0168	unplaced-scaffold	na	na	GL343360.1	=	NW_003338907.1	Primary Assembly	1253083	chrUn_GL343360
chrUn0169	unplaced-scaffold	na	na	GL343361.1	=	NW_003338908.1	Primary Assembly	1095326	chrUn_GL343361
chrUn0170	unplaced-scaffold	na	na	GL343362.1	=	NW_003338909.1	Primary Assembly	1107443	chrUn_GL343362
chrUn0171	unplaced-scaffold	na	na	GL343363.1	=	NW_003338910.1	Primary Assembly	1123942	chrUn_GL343363
chrUn0172	unplaced-scaffold	na	na	GL343364.1	=	NW_003338911.1	Primary Assembly	1083274	chrUn_GL343364
chrUn0173	unplaced-scaffold	na	na	GL343365.1	=	NW_003338912.1	Primary Assembly	1103575	chrUn_GL343365
chrUn0174	unplaced-scaffold	na	na	GL343366.1	=	NW_003338913.1	Primary Assembly	1148162	chrUn_GL343366
chrUn0175	unplaced-scaffold	na	na	GL343367.1	=	NW_003338914.1	Primary Assembly	1133702	chrUn_GL343367
chrUn0176	unplaced-scaffold	na	na	GL343368.1	=	NW_003338915.1	Primary Assembly	1131559	chrUn_GL343368
chrUn0177	unplaced-scaffold	na	na	GL343369.1	=	NW_003338916.1	Primary Assembly	1071154	chrUn_GL343369
chrUn0178	unplaced-scaffold	na	na	GL343370.1	=	NW_003338917.1	Primary Assembly	1106737	chrUn_GL343370
chrUn0179	unplaced-scaffold	na	na	GL343371.1	=	NW_003338918.1	Primary Assembly	1119052	chrUn_GL343371
chrUn0180	unplaced-scaffold	na	na	GL343372.1	=	NW_003338919.1	Primary Assembly	1083234	chrUn_GL343372
chrUn0181	unplaced-scaffold	na	na	GL343373.1	=	NW_003338920.1	Primary Assembly	1058868	chrUn_GL343373
chrUn0182	unplaced-scaffold	na	na	GL343374.1	=	NW_003338921.1	Primary Assembly	1088390	chrUn_GL343374
chrUn0183	unplaced-scaffold	na	na	GL343375.1	=	NW_003338922.1	Primary Assembly	1067112	chrUn_GL343375
chrUn0184	unplaced-scaffold	na	na	GL343376.1	=	NW_003338923.1	Primary Assembly	1074340	chrUn_GL343376
chrUn0185	unplaced-scaffold	na	na	GL343377.1	=	NW_003338924.1	Primary Assembly	1057827	chrUn_GL343377
chrUn0186	unplaced-scaffold	na	na	GL343378.1	=	NW_003338925.1	Primary Assembly	1039100	chrUn_GL343378
chrUn0187	unplaced-scaffold	na	na	GL343379.1	=	NW_003338926.1	Primary Assembly	1091426	chrUn_GL343379
chrUn0188	unplaced-scaffold	na	na	GL343380.1	=	NW_003338927.1	Primary Assembly	1021283	chrUn_GL343380
chrUn0189	unplaced-scaffold	na	na	GL343381.1	=	NW_003338928.1	Primary Assembly	1042658	chrUn_GL343381
chrUn0190	unplaced-scaffold	na	na	GL343382.1	=	NW_003338929.1	Primary Assembly	995811	chrUn_GL343382
chrUn0191	unplaced-scaffold	na	na	GL343383.1	=	NW_003338930.1	Primary Assembly	1050237	chrUn_GL343383
chrUn0192	unplaced-scaffold	na	na	GL343384.1	=	NW_003338931.1	Primary Assembly	1012509	chrUn_GL343384
chrUn0193	unplaced-scaffold	na	na	GL343385.1	=	NW_003338932.1	Primary Assembly	1009857	chrUn_GL343385
chrUn0194	unplaced-scaffold	na	na	GL343386.1	=	NW_003338933.1	Primary Assembly	1110364	chrUn_GL343386
chrUn0195	unplaced-scaffold	na	na	GL343387.1	=	NW_003338934.1	Primary Assembly	1033662	chrUn_GL343387
chrUn0196	unplaced-scaffold	na	na	GL343388.1	=	NW_003338935.1	Primary Assembly	976720	chrUn_GL343388
chrUn0197	unplaced-scaffold	na	na	GL343389.1	=	NW_003338936.1	Primary Assembly	1001097	chrUn_GL343389
chrUn0198	unplaced-scaffold	na	na	GL343390.1	=	NW_003338937.1	Primary Assembly	989970	chrUn_GL343390
chrUn0199	unplaced-scaffold	na	na	GL343391.1	=	NW_003338938.1	Primary Assembly	961176	chrUn_GL343391
chrUn0200	unplaced-scaffold	na	na	GL343392.1	=	NW_003338939.1	Primary Assembly	1094546	chrUn_GL343392
chrUn0201	unplaced-scaffold	na	na	GL343393.1	=	NW_003338940.1	Primary Assembly	1001850	chrUn_GL343393
chrUn0202	unplaced-scaffold	na	na	GL343394.1	=	NW_003338941.1	Primary Assembly	956438	chrUn_GL343394
chrUn0203	unplaced-scaffold	na	na	GL343395.1	=	NW_003338942.1	Primary Assembly	969582	chrUn_GL343395
chrUn0204	unplaced-scaffold	na	na	GL343396.1	=	NW_003338943.1	Primary Assembly	964473	chrUn_GL343396
chrUn0205	unplaced-scaffold	na	na	GL343397.1	=	NW_003338944.1	Primary Assembly	984629	chrUn_GL343397
chrUn0206	unplaced-scaffold	na	na	GL343398.1	=	NW_003338945.1	Primary Assembly	988007	chrUn_GL343398
chrUn0207	unplaced-scaffold	na	na	GL343399.1	=	NW_003338946.1	Primary Assembly	939187	chrUn_GL343399
chrUn0208	unplaced-scaffold	na	na	GL343400.1	=	NW_003338947.1	Primary Assembly	1009300	chrUn_GL343400
chrUn0209	unplaced-scaffold	na	na	GL343401.1	=	NW_003338948.1	Primary Assembly	988534	chrUn_GL343401
chrUn0210	unplaced-scaffold	na	na	GL343402.1	=	NW_003338949.1	Primary Assembly	922494	chrUn_GL343402
chrUn0211	unplaced-scaffold	na	na	GL343403.1	=	NW_003338950.1	Primary Assembly	962590	chrUn_GL343403
chrUn0212	unplaced-scaffold	na	na	GL343404.1	=	NW_003338951.1	Primary Assembly	897980	chrUn_GL343404
chrUn0213	unplaced-scaffold	na	na	GL343405.1	=	NW_003338952.1	Primary Assembly	903050	chrUn_GL343405
chrUn0214	unplaced-scaffold	na	na	GL343406.1	=	NW_003338953.1	Primary Assembly	929316	chrUn_GL343406
chrUn0215	unplaced-scaffold	na	na	GL343407.1	=	NW_003338954.1	Primary Assembly	911545	chrUn_GL343407
chrUn0216	unplaced-scaffold	na	na	GL343408.1	=	NW_003338955.1	Primary Assembly	869725	chrUn_GL343408
chrUn0217	unplaced-scaffold	na	na	GL343409.1	=	NW_003338956.1	Primary Assembly	877829	chrUn_GL343409
chrUn0218	unplaced-scaffold	na	na	GL343410.1	=	NW_003338957.1	Primary Assembly	872500	chrUn_GL343410
chrUn0219	unplaced-scaffold	na	na	GL343411.1	=	NW_003338958.1	Primary Assembly	887711	chrUn_GL343411
chrUn0220	unplaced-scaffold	na	na	GL343412.1	=	NW_003338959.1	Primary Assembly	870424	chrUn_GL343412
chrUn0221	unplaced-scaffold	na	na	GL343413.1	=	NW_003338960.1	Primary Assembly	875531	chrUn_GL343413
chrUn0222	unplaced-scaffold	na	na	GL343414.1	=	NW_003338961.1	Primary Assembly	858107	chrUn_GL343414
chrUn0223	unplaced-scaffold	na	na	GL343415.1	=	NW_003338962.1	Primary Assembly	855428	chrUn_GL343415
chrUn0224	unplaced-scaffold	na	na	GL343416.1	=	NW_003338963.1	Primary Assembly	843140	chrUn_GL343416
chrUn0225	unplaced-scaffold	na	na	GL343417.1	=	NW_003338964.1	Primary Assembly	831895	chrUn_GL343417
chrUn0226	unplaced-scaffold	na	na	GL343418.1	=	NW_003338965.1	Primary Assembly	914851	chrUn_GL343418
chrUn0227	unplaced-scaffold	na	na	GL343419.1	=	NW_003338966.1	Primary Assembly	824702	chrUn_GL343419
chrUn0228	unplaced-scaffold	na	na	GL343420.1	=	NW_003338967.1	Primary Assembly	852146	chrUn_GL343420
chrUn0229	unplaced-scaffold	na	na	GL343421.1	=	NW_003338968.1	Primary Assembly	852338	chrUn_GL343421
chrUn0230	unplaced-scaffold	na	na	GL343422.1	=	NW_003338969.1	Primary Assembly	839908	chrUn_GL343422
chrUn0231	unplaced-scaffold	na	na	GL343423.1	=	NW_003338970.1	Primary Assembly	834740	chrUn_GL343423
chrUn0232	unplaced-scaffold	na	na	GL343424.1	=	NW_003338971.1	Primary Assembly	849089	chrUn_GL343424
chrUn0233	unplaced-scaffold	na	na	GL343425.1	=	NW_003338972.1	Primary Assembly	835761	chrUn_GL343425
chrUn0234	unplaced-scaffold	na	na	GL343426.1	=	NW_003338973.1	Primary Assembly	820143	chrUn_GL343426
chrUn0235	unplaced-scaffold	na	na	GL343427.1	=	NW_003338974.1	Primary Assembly	823087	chrUn_GL343427
chrUn0236	unplaced-scaffold	na	na	GL343428.1	=	NW_003338975.1	Primary Assembly	841488	chrUn_GL343428
chrUn0237	unplaced-scaffold	na	na	GL343429.1	=	NW_003338976.1	Primary Assembly	790701	chrUn_GL343429
chrUn0238	unplaced-scaffold	na	na	GL343430.1	=	NW_003338977.1	Primary Assembly	782844	chrUn_GL343430
chrUn0239	unplaced-scaffold	na	na	GL343431.1	=	NW_003338978.1	Primary Assembly	788180	chrUn_GL343431
chrUn0240	unplaced-scaffold	na	na	GL343432.1	=	NW_003338979.1	Primary Assembly	779726	chrUn_GL343432
chrUn0241	unplaced-scaffold	na	na	GL343433.1	=	NW_003338980.1	Primary Assembly	783762	chrUn_GL343433
chrUn0242	unplaced-scaffold	na	na	GL343434.1	=	NW_003338981.1	Primary Assembly	778803	chrUn_GL343434
chrUn0243	unplaced-scaffold	na	na	GL343435.1	=	NW_003338982.1	Primary Assembly	811908	chrUn_GL343435
chrUn0244	unplaced-scaffold	na	na	GL343436.1	=	NW_003338983.1	Primary Assembly	797024	chrUn_GL343436
chrUn0245	unplaced-scaffold	na	na	GL343437.1	=	NW_003338984.1	Primary Assembly	825116	chrUn_GL343437
chrUn0246	unplaced-scaffold	na	na	GL343438.1	=	NW_003338985.1	Primary Assembly	822764	chrUn_GL343438
chrUn0247	unplaced-scaffold	na	na	GL343439.1	=	NW_003338986.1	Primary Assembly	810073	chrUn_GL343439
chrUn0248	unplaced-scaffold	na	na	GL343440.1	=	NW_003338987.1	Primary Assembly	829252	chrUn_GL343440
chrUn0249	unplaced-scaffold	na	na	GL343441.1	=	NW_003338988.1	Primary Assembly	795468	chrUn_GL343441
chrUn0250	unplaced-scaffold	na	na	GL343442.1	=	NW_003338989.1	Primary Assembly	902233	chrUn_GL343442
chrUn0251	unplaced-scaffold	na	na	GL343443.1	=	NW_003338990.1	Primary Assembly	774371	chrUn_GL343443
chrUn0252	unplaced-scaffold	na	na	GL343444.1	=	NW_003338991.1	Primary Assembly	827953	chrUn_GL343444
chrUn0253	unplaced-scaffold	na	na	GL343445.1	=	NW_003338992.1	Primary Assembly	713991	chrUn_GL343445
chrUn0254	unplaced-scaffold	na	na	GL343446.1	=	NW_003338993.1	Primary Assembly	741836	chrUn_GL343446
chrUn0255	unplaced-scaffold	na	na	GL343447.1	=	NW_003338994.1	Primary Assembly	720394	chrUn_GL343447
chrUn0256	unplaced-scaffold	na	na	GL343448.1	=	NW_003338995.1	Primary Assembly	795152	chrUn_GL343448
chrUn0257	unplaced-scaffold	na	na	GL343449.1	=	NW_003338996.1	Primary Assembly	712026	chrUn_GL343449
chrUn0258	unplaced-scaffold	na	na	GL343450.1	=	NW_003338997.1	Primary Assembly	713523	chrUn_GL343450
chrUn0259	unplaced-scaffold	na	na	GL343451.1	=	NW_003338998.1	Primary Assembly	767560	chrUn_GL343451
chrUn0260	unplaced-scaffold	na	na	GL343452.1	=	NW_003338999.1	Primary Assembly	699855	chrUn_GL343452
chrUn0261	unplaced-scaffold	na	na	GL343453.1	=	NW_003339000.1	Primary Assembly	678630	chrUn_GL343453
chrUn0262	unplaced-scaffold	na	na	GL343454.1	=	NW_003339001.1	Primary Assembly	781355	chrUn_GL343454
chrUn0263	unplaced-scaffold	na	na	GL343455.1	=	NW_003339002.1	Primary Assembly	669249	chrUn_GL343455
chrUn0264	unplaced-scaffold	na	na	GL343456.1	=	NW_003339003.1	Primary Assembly	660086	chrUn_GL343456
chrUn0265	unplaced-scaffold	na	na	GL343457.1	=	NW_003339004.1	Primary Assembly	735727	chrUn_GL343457
chrUn0266	unplaced-scaffold	na	na	GL343458.1	=	NW_003339005.1	Primary Assembly	693174	chrUn_GL343458
chrUn0267	unplaced-scaffold	na	na	GL343459.1	=	NW_003339006.1	Primary Assembly	673362	chrUn_GL343459
chrUn0268	unplaced-scaffold	na	na	GL343460.1	=	NW_003339007.1	Primary Assembly	659885	chrUn_GL343460
chrUn0269	unplaced-scaffold	na	na	GL343461.1	=	NW_003339008.1	Primary Assembly	670586	chrUn_GL343461
chrUn0270	unplaced-scaffold	na	na	GL343462.1	=	NW_003339009.1	Primary Assembly	693399	chrUn_GL343462
chrUn0271	unplaced-scaffold	na	na	GL343463.1	=	NW_003339010.1	Primary Assembly	664868	chrUn_GL343463
chrUn0272	unplaced-scaffold	na	na	GL343464.1	=	NW_003339011.1	Primary Assembly	727347	chrUn_GL343464
chrUn0273	unplaced-scaffold	na	na	GL343465.1	=	NW_003339012.1	Primary Assembly	773181	chrUn_GL343465
chrUn0274	unplaced-scaffold	na	na	GL343466.1	=	NW_003339013.1	Primary Assembly	650225	chrUn_GL343466
chrUn0275	unplaced-scaffold	na	na	GL343467.1	=	NW_003339014.1	Primary Assembly	779654	chrUn_GL343467
chrUn0276	unplaced-scaffold	na	na	GL343468.1	=	NW_003339015.1	Primary Assembly	662228	chrUn_GL343468
chrUn0277	unplaced-scaffold	na	na	GL343469.1	=	NW_003339016.1	Primary Assembly	674565	chrUn_GL343469
chrUn0278	unplaced-scaffold	na	na	GL343470.1	=	NW_003339017.1	Primary Assembly	662714	chrUn_GL343470
chrUn0279	unplaced-scaffold	na	na	GL343471.1	=	NW_003339018.1	Primary Assembly	630407	chrUn_GL343471
chrUn0280	unplaced-scaffold	na	na	GL343472.1	=	NW_003339019.1	Primary Assembly	661689	chrUn_GL343472
chrUn0281	unplaced-scaffold	na	na	GL343473.1	=	NW_003339020.1	Primary Assembly	712820	chrUn_GL343473
chrUn0282	unplaced-scaffold	na	na	GL343474.1	=	NW_003339021.1	Primary Assembly	611568	chrUn_GL343474
chrUn0283	unplaced-scaffold	na	na	GL343475.1	=	NW_003339022.1	Primary Assembly	621023	chrUn_GL343475
chrUn0284	unplaced-scaffold	na	na	GL343476.1	=	NW_003339023.1	Primary Assembly	601213	chrUn_GL343476
chrUn0285	unplaced-scaffold	na	na	GL343477.1	=	NW_003339024.1	Primary Assembly	603107	chrUn_GL343477
chrUn0286	unplaced-scaffold	na	na	GL343478.1	=	NW_003339025.1	Primary Assembly	615713	chrUn_GL343478
chrUn0287	unplaced-scaffold	na	na	GL343479.1	=	NW_003339026.1	Primary Assembly	688358	chrUn_GL343479
chrUn0288	unplaced-scaffold	na	na	GL343480.1	=	NW_003339027.1	Primary Assembly	670555	chrUn_GL343480
chrUn0289	unplaced-scaffold	na	na	GL343481.1	=	NW_003339028.1	Primary Assembly	628456	chrUn_GL343481
chrUn0290	unplaced-scaffold	na	na	GL343482.1	=	NW_003339029.1	Primary Assembly	633572	chrUn_GL343482
chrUn0291	unplaced-scaffold	na	na	GL343483.1	=	NW_003339030.1	Primary Assembly	612804	chrUn_GL343483
chrUn0292	unplaced-scaffold	na	na	GL343484.1	=	NW_003339031.1	Primary Assembly	600582	chrUn_GL343484
chrUn0293	unplaced-scaffold	na	na	GL343485.1	=	NW_003339032.1	Primary Assembly	588276	chrUn_GL343485
chrUn0294	unplaced-scaffold	na	na	GL343486.1	=	NW_003339033.1	Primary Assembly	671711	chrUn_GL343486
chrUn0295	unplaced-scaffold	na	na	GL343487.1	=	NW_003339034.1	Primary Assembly	638393	chrUn_GL343487
chrUn0296	unplaced-scaffold	na	na	GL343488.1	=	NW_003339035.1	Primary Assembly	633022	chrUn_GL343488
chrUn0297	unplaced-scaffold	na	na	GL343489.1	=	NW_003339036.1	Primary Assembly	644719	chrUn_GL343489
chrUn0298	unplaced-scaffold	na	na	GL343490.1	=	NW_003339037.1	Primary Assembly	624326	chrUn_GL343490
chrUn0299	unplaced-scaffold	na	na	GL343491.1	=	NW_003339038.1	Primary Assembly	614164	chrUn_GL343491
chrUn0300	unplaced-scaffold	na	na	GL343492.1	=	NW_003339039.1	Primary Assembly	609710	chrUn_GL343492
chrUn0301	unplaced-scaffold	na	na	GL343493.1	=	NW_003339040.1	Primary Assembly	682548	chrUn_GL343493
chrUn0302	unplaced-scaffold	na	na	GL343494.1	=	NW_003339041.1	Primary Assembly	630767	chrUn_GL343494
chrUn0303	unplaced-scaffold	na	na	GL343495.1	=	NW_003339042.1	Primary Assembly	637272	chrUn_GL343495
chrUn0304	unplaced-scaffold	na	na	GL343496.1	=	NW_003339043.1	Primary Assembly	793766	chrUn_GL343496
chrUn0305	unplaced-scaffold	na	na	GL343497.1	=	NW_003339044.1	Primary Assembly	574151	chrUn_GL343497
chrUn0306	unplaced-scaffold	na	na	GL343498.1	=	NW_003339045.1	Primary Assembly	557303	chrUn_GL343498
chrUn0307	unplaced-scaffold	na	na	GL343499.1	=	NW_003339046.1	Primary Assembly	555852	chrUn_GL343499
chrUn0308	unplaced-scaffold	na	na	GL343500.1	=	NW_003339047.1	Primary Assembly	630640	chrUn_GL343500
chrUn0309	unplaced-scaffold	na	na	GL343501.1	=	NW_003339048.1	Primary Assembly	569976	chrUn_GL343501
chrUn0310	unplaced-scaffold	na	na	GL343502.1	=	NW_003339049.1	Primary Assembly	609587	chrUn_GL343502
